gene	p.value	FDR	summary.logFC	logFC.pre.ciliated	logFC.ciliated	logFC.secretory.mid	logFC.secretory.early	logFC.luminal.late	logFC.transcriptionally.active	logFC.luminal.early	logFC.MUC5B.	logFC.KRT5.	logFC.remodeling	logFC.cycling	logFC.hormone.responsive.early	logFC.hormone.responsive.late
EVI5L	0.997542464996688	1	-0.0138049858152848	NA	0.00543455354434059	-0.0138049858152848	-0.00980009121660857	-0.0213336509737537	-0.0256050803902244	0.0178770115075392	0	NA	0.00829838180601657	-0.015830139542794	0.00613624375682414	-0.0262828191921642
AMT	0.997545936839555	1	-0.00491659507260912	NA	-0.00380829839877818	-0.00491659507260912	-0.00669670202631056	-0.000164991709597124	-0.000264429012570688	0	0	NA	-0.0191240673641313	0	0	-0.00670283263041632
MICAL2	0.997547267434621	1	-0.0139185184098042	NA	-0.0139185184098042	-0.00349908719616799	-0.00162876036539063	-0.0241840036068264	-0.00669026155035202	-0.0401007959042268	-0.252259029964894	NA	0.00140860321662949	-0.015830139542794	-0.00268715680083622	-0.0165168464875031
SCARA3	0.997547343873989	1	-0.018716686564864	NA	-0.018716686564864	-0.00452605418694193	-0.00973197059666441	-0.0119751940904028	-0.00175480549106306	-0.0572675296687704	0	NA	0.00305323906385043	-0.0354444464929917	-0.088769509389508	-0.0379130203227615
RNF26	0.997550129597683	1	-0.0128525238620703	NA	-0.000288226981395057	-0.0128525238620703	-0.0155587065727499	-0.0186418900473299	-0.0106076208728998	0.0111663562618227	0	NA	0.00972850221795259	-0.0928484048750569	-0.018566582242743	-0.0340536083311809
SLC25A48	0.997550706055361	1	-0.0227725996514845	NA	0.00569987990284051	-0.000273232364824712	-0.0227725996514845	0.00169881491837568	-0.003046752945189	0.00395408251181432	0	NA	0.00501148174016252	0	0.00166431258130789	-0.0359435112618356
BCL11A	0.997553035465729	1	-0.00870461040210516	NA	-0.00695430254010257	-0.00870461040210516	-0.00440932970585728	-0.0194691760622506	0.0010531588696198	0.00300660154600846	0	NA	0.0049855154186298	-0.015830139542794	-0.00414185444395223	-0.0379130203227615
H4-16	0.99755429977594	1	-0.00929355431395892	NA	-0.00350614040364569	-0.00929355431395892	-0.00163886965549223	0.00258624584823769	-0.03499678394041	-0.0793774385725771	-0.269074782124114	NA	0.00299655338266337	0	-0.00709655954307708	0
PSAP	0.99755495656172	1	-0.0589064075504313	NA	-0.018500204671632	-0.0589064075504313	-0.15042509809316	-0.152589682723251	0.139019574655414	0.0756268801216259	-0.445190917029535	NA	0.212061988368445	-0.177291659805898	-0.0634650253854258	-0.330818909600417
LRRC37B	0.99755899645703	1	-0.0107221642329123	NA	-0.0107518255566573	-0.00208288471758966	-0.0107221642329123	-0.000976098125135268	-0.0035517909807383	-0.0166003827907931	0	NA	0.00412537262005808	0	0.00106554124770287	-0.0124858290048756
ZNF622	0.99756093932968	1	-0.0354044185885033	NA	0.154740995329527	-0.0354044185885033	0.31733308818643	0.20780572975187	0.0948215504600066	0.336210118594605	0.653257995565498	NA	0.139538058662966	0.274398853935822	0.100910400051444	0.223351295167096
ADAT1	0.997562598857426	1	-0.0169499389852076	NA	-0.0288562207325002	-0.0169499389852076	-0.0584866058326109	-0.0211781055081324	-0.000649796745152382	-0.0219200999272207	0	NA	0.00282241652964877	-0.038279671507009	0.00246383411391821	-0.075326978917586
FIG4	0.997568198784325	1	-0.0249028056564578	NA	0.00740796649146483	-0.00705550194710471	-0.0249028056564578	-0.0409735137959493	0.0230579471369982	-0.0283933482342738	0	NA	0.0212747774929096	0	-0.0156194128085944	-0.077724520199998
CD40	0.997571286740525	1	-0.00636231039490672	NA	0.00902864561775269	-0.00636231039490672	0.0436303745718109	0.0122525836795715	-0.00544941342062195	-0.094249299415351	0	NA	-0.0217792434691162	0.0354178984210827	-0.00510173235096565	0.0496175432278505
MASP1	0.997575148799238	1	-0.023054753782781	NA	0.00233371697427691	-0.00179924993243194	-0.0141695652136991	-0.023054753782781	-0.00308014516856712	0.00201548433312271	0	NA	-0.0386954281665998	-0.0260133455753036	-0.0031021172829247	0
ZNF692	0.997583109536687	1	-0.0179230636595154	NA	-0.0179230636595154	-0.00281502344237795	0.00825317287179819	0.0212777428774388	-0.0081174235373077	0.0178295642885136	0	NA	-0.0258787124460504	-0.015830139542794	0.00676037468795957	0
MPP3	0.997587057258168	1	-0.00315294146567294	NA	-0.00106871100396333	-0.00315294146567294	-0.0043556340672738	-0.000340827672517575	0.00115546598820714	0.000571357841687844	0	NA	0.000998008413719022	0	-0.0123725481263981	0
SCUBE1	0.997588852847143	1	-0.012025785655666	NA	-0.00464686288498028	3.64414688116844e-06	-0.012025785655666	-0.000374522208192203	-0.00823267314438189	0.00033740577040389	0	NA	-0.0129012140288318	0	0.000152224865977495	-0.00646774255465621
GALT	0.997590471072249	1	-0.0380306743038259	NA	0.0158230368219405	0.0125656753357178	-0.0111048160784554	-0.0380306743038259	0.00134045256255492	0.0238603791225432	0	NA	0.0284332251212977	-0.0260133455753036	0.00547505225422762	0
ACTG2	0.99759398354529	1	-0.0163637861600357	NA	0.00742666051310085	0.0031584755319689	-0.0163637861600357	0.00860166961314427	0.00426122948819161	0.0190450139362828	0	NA	0.0115023761577491	0	-0.0127331796152091	-0.0186049645724257
EIF3D	0.99759512395281	1	-0.0960598349241834	NA	0.00668633555980612	0.118532251185067	0.0959507058713032	-0.019475213346922	0.260096735931107	0.0938882172748269	-0.252259029964894	NA	0.22650996580943	-0.174748587814012	-0.0775156156002915	-0.0960598349241834
GDPD1	0.99760110624226	1	-0.0108075679934855	NA	-0.0108075679934855	-0.00014960972152111	0.0436303745718109	0.0112492888967851	0.00124178857138062	-0.00553303683487604	0	NA	0.00107256765231224	0.0354178984210827	0.0213887790395184	0.0467451544109056
ATP1B2	0.997607549790253	1	-0.00365397145121926	NA	-0.00144875405683749	-0.00365397145121926	-0.00139933681001844	-0.0142729330767302	-0.0030660124164589	0.000254796145680045	0	NA	0.000445060308301135	0	0.000114954492572247	0
SLC23A2	0.997609062283231	1	-0.00537377236039009	NA	-0.00851926844178742	-0.00537377236039009	-0.00243611407410569	-0.0100058973812827	-0.00151786638694143	0.0025483348983593	0	NA	0.00445125538493244	0	0.0011497134085886	0
MYO18A	0.997621673080493	1	-0.00783284903750097	NA	0.00049026589660411	-0.00783284903750097	0.00227906054917077	0.00775525207926455	-0.00446054852205366	-0.00522641851695703	0	NA	-0.0173821893011789	-0.0823054250132281	-0.00542691725224381	0
PDK3	0.99762208915528	1	-0.0135456437847799	NA	0.00873435678500506	-0.0135456437847799	-0.0217416468393059	-0.0112056316824187	0.00873763880725056	-0.000878610347987176	0	NA	-0.0205163607269501	-0.0499959356087335	0.00769027128315566	-0.038691470223657
DDX50	0.997629073066477	1	-0.0173318364470864	NA	-0.0224375998708078	-0.0173318364470864	0.0131139083063546	-0.0114585818440028	0.029573727742898	0.0317824713267848	0	NA	-0.0277059627061981	0.0258336574076824	0.0286829424613506	-0.0628796706252117
VTA1	0.997630708223533	1	-0.0400918948170455	NA	-0.0400918948170455	-0.0128580738535155	0.0823669897152672	-0.00202772007252506	0.00997201444309601	-0.0368620028730045	-0.00639780538809787	NA	0.0306385310914576	0.138409504580261	0.0253690124525234	0.12882575846624
PXK	0.997635605150222	1	-0.0271481745848862	NA	0.0769233883639325	-0.0271481745848862	0.15140360376999	0.0550284378641432	0.0290908061427115	-0.0478632742080731	0.255279585729432	NA	0.0731124342286605	0.242413140349573	0.0858509173224575	0.153388757309308
MTARC1	0.99763665430204	1	-0.0162662997780379	NA	0.00244366103584479	0.00103614785461926	-0.00848771316048699	-0.0162662997780379	0.000466116486230156	0.00121345376426519	0	NA	0.00211957722120024	-0.0260133455753036	-0.017365651979943	-0.00706287092602688
COX16	0.997639313775771	1	-0.0474572153252654	NA	0.0190114091158437	0.0294694120730227	0.00231428254152232	-0.0474572153252654	0.0513148372785968	-0.0233020622172884	0	NA	0.0553997702848392	-0.0887525226063451	-0.0233310648851276	-0.0742628862437655
POMT2	0.997644403045977	1	-0.0214833197796294	NA	0.00429008536533892	-0.0214833197796294	-0.00106676593633054	0.0126908582193473	-0.032315627256374	-0.0403182624788299	0	NA	-0.0596097324777352	0	0.0365838581860334	-0.00454785512698352
MMUT	0.997653566993066	1	-0.103242110917085	NA	0.0104121212025881	-0.0166278031985818	-0.00157338474027643	0.0411231773325995	0.0520662487356062	0.0308517309652069	-0.252259029964894	NA	-0.00885580520221514	0.0313305710519222	0.0660525738162505	-0.103242110917085
CTSL	0.997654803747148	1	-0.216636099461329	NA	-0.0579053931291695	0.00945031218485942	-0.00942496383264809	-0.0391235872228432	0.104110833478599	0.0467197263507085	-0.252259029964894	NA	0.0449286072336079	-0.129585850338335	-0.216636099461329	-0.106586242527811
PDLIM7	0.997655234832052	1	-0.038844928409133	NA	-0.0020548676098111	-0.00419345189923806	-0.0827888441389173	-0.038844928409133	0.000367377390686737	0.012338217041815	0	NA	-0.0622841826841669	-0.015830139542794	0.00605433197007444	-0.0205157702024013
PGBD2	0.997655937258428	1	-0.00776710129129098	NA	-0.0143701926384353	-0.00776710129129098	-0.00823513780954721	-0.0148676289850011	-0.000803967699925883	0.00587395914507693	-0.252259029964894	NA	0.000257996940818213	0	-0.0293162539314921	-0.0246753620933133
SNU13	0.997656310743744	1	0.0355208627949167	NA	0.237041690788295	0.235564173021133	0.252153857018603	0.110565262727441	0.827670219145963	0.299565062685225	-0.013795196394682	NA	0.593345565466054	0.136244996279595	0.0355208627949167	-0.147408967973739
MYO1B	0.997656488018543	1	-0.0188681155488611	NA	-0.0188681155488611	-0.00720130748378983	0.0507606104069966	-0.00122420615673383	-0.00923707787661808	-0.0467764423521761	0.0104179467711225	NA	0.0263132138045458	0.112575847172578	0.0366759045737269	0.101231557219496
SLC39A11	0.9976609691871	1	-0.0186972952905019	NA	0.0764028020632433	0.0228146042899546	-0.0186972952905019	0.0278628557295059	0.101325051410811	0.0827496464027916	0	NA	0.0935686123854582	-0.0354444464929917	0.021292215144015	-0.119019124306755
RP4-541C22.8	0.997661914815319	1	-0.00365038665122927	NA	-0.00685960396885581	-0.00365038665122927	-0.0191513406248435	-0.00589757001377381	0.00189241772029632	-0.0563360410857569	0	NA	0.00163453431464234	0	-0.0117755111044935	-0.0094893055257166
ZNF250	0.997663631330478	1	-0.0231351106906885	NA	-0.0231351106906885	-0.00850122420555194	-0.0230519954206731	-0.0340093963889296	-0.00553897534469332	0.0105735293394009	0	NA	0.00487072809269471	0	-0.0433672267990005	-0.0368633043727174
NFKBIE	0.997663761484398	1	-0.0530434236052722	NA	0.0511594395291956	-0.0134485878563348	0.0112615746930009	-0.0530434236052722	0.0683092686096744	-0.070004507156473	0	NA	0.0186592200078675	-0.0730190712238687	-0.0762028557712007	0.000729350789997017
BORCS5	0.99766522431298	1	-0.026780610332771	NA	0.0133375343015153	0.0132506355499188	-0.026780610332771	-0.0168582011491522	0.00569658019069163	-0.0865089212920527	0	NA	-0.00337657792786843	0	0.00214162505407438	-0.0765617785194029
KLC4	0.997668819391147	1	-0.0233867608503342	NA	-0.0164576424535739	-0.013619193197391	-0.0233867608503342	-0.0278312424596608	0.00565062728073302	-0.0807958536444978	0	NA	-0.000927302326497675	-0.0260133455753036	-0.0522081692623197	-0.0133982886882824
PLEKHF1	0.99766936511924	1	-0.0325940158463489	NA	0.00418041028560044	-0.00379241711728342	-0.0325940158463489	0.00614537965043408	0.0164584858022805	0.0015599033008775	-0.269074782124114	NA	0.0159426459433235	0	-0.0604887579395812	-0.0245195240193823
SNAPIN	0.997670479383666	1	-0.090304960753822	NA	0.0924298364563893	0.0662317597826879	0.00609833000623873	-0.0303925538586926	0.12644005386593	-0.116438971978541	-0.252259029964894	NA	0.069737359837821	-0.00496002723806648	0.0248518512248548	-0.090304960753822
CDK4	0.997674100695214	1	-0.144745546618423	NA	0.0657056708890475	0.0382373203910078	0.0123129786571967	-0.0166085899051906	0.0461144006172208	0.00435928901076325	-0.269074782124114	NA	0.0581389066291984	-0.350314448227336	-0.0105556937459373	-0.144745546618423
EML5	0.997674955843589	1	-0.00155088348016844	NA	-0.0041114161171184	-0.00155088348016844	0.00392594004341285	0.0112608723070662	-0.00219170833192453	0.0104752085535002	0	NA	0.00510968148910634	0	0.00389365539993855	0
PARPBP	0.997676513270563	1	-0.0057344205908559	NA	-0.00108181082026891	-0.0057344205908559	-0.00158440083678318	-0.00734123387796954	-0.00788951779022445	-0.00929065002477843	-0.269074782124114	NA	0.00306834757965798	-0.0614577920682953	-0.040812154928489	-0.00843249410099186
RPUSD4	0.997682424119404	1	-0.0127630438647487	NA	-0.0199982832624906	-0.0127630438647487	-0.0148644524108847	-0.0191429381073815	-0.0304470307757222	0.0117879581513544	-0.269074782124114	NA	-0.0106505155404209	-0.0662422682535192	-0.0278824857686483	-0.0071742295236824
LMBRD2	0.997683140114975	1	-0.0114217176505203	NA	-0.0132122155304498	-0.0114217176505203	-0.0181027132513543	-0.00268710629598565	0.00388936594601782	0.010113149446264	-0.269074782124114	NA	0.00819526225943962	-0.0354444464929917	-0.0170685966903844	-0.0150347407409779
FKBP15	0.99768548870765	1	-0.0139037840344623	NA	-0.0245138123892408	-0.01204029817654	-0.0139037840344623	-0.0312008890389498	-0.00998224377661668	-0.0287623138367806	0	NA	-0.0529824325977826	-0.113103246773756	-0.0432069989121996	-0.130170763681957
SLC6A9	0.997689625092867	1	-0.013217742096214	NA	-0.013217742096214	0.000196576081520641	-0.000232619933415815	-0.0105484356738425	-0.00190735184382897	0.000376788731996487	0	NA	0.000658148531953573	0	0.000169992985482545	-0.00818553294137619
UTP6	0.997694706843025	1	0.0196654074576512	NA	-0.0121091005099206	-0.0112582147972528	0.0196654074576512	0.00349461196170759	0.0107404641305404	-0.268686672738976	0	NA	0.0169796142387023	0.00625058949101971	-0.00471884101464124	0.0858449023517985
POP1	0.997697494602456	1	-0.00340709103490367	NA	-0.00350524960576388	-0.00340709103490367	0.0574148384296777	0.0179603237811161	0.00384384081110295	0.00135777045700099	0.262676976736016	NA	0.0168354653457977	0.0467497720210509	0.0532042162400413	0.141441449011701
STX12	0.997697554028375	1	-0.120932402432708	NA	-0.0318647199973097	-0.0164308106287782	0.0772740858431935	0.0188848669900846	-0.00237718001210825	-0.0738361956581094	0	NA	0.0291915972711716	0.126279550301199	0.0174238535419668	-0.120932402432708
TMEM109	0.997698861286615	1	-0.0478584722048556	NA	0.0160469133524988	-0.00132945683779493	-0.0162113484919262	-0.0478584722048556	0.0426882221479734	0.0461002946624998	0	NA	0.0482366390691187	-0.045018735799499	-0.00550576798571008	-0.0236132510316263
FAM169A	0.997703899497251	1	-0.00847826771987119	NA	-0.000430347957812679	-0.00847826771987119	0.00481380057871916	0.0247309938534799	0.011560491580322	0.015849078043978	0	NA	-0.0135255688456207	0	-0.0532245389393625	-0.0442965348576113
PECR	0.997704069868978	1	-0.0263185453093507	NA	-0.0263185453093507	8.32413536359004e-05	-0.0156924565454679	-0.00200865076874313	0.027431435028199	0.0313794822743483	0	NA	0.0253023275345063	-0.015830139542794	-0.0200378641092987	-0.0576535506639285
CTBS	0.997707210408637	1	-0.0246861549899974	NA	-0.0350594995846296	0.0208092307196734	-0.0246861549899974	-0.0109607345743916	0.0403895890197516	0.0231784114262971	-0.269074782124114	NA	0.0565093277235194	0.0289973488998747	-0.0651474516621324	-0.0468555486487236
ICA1	0.99771016565569	1	-0.0419405546475694	NA	0.138127003552415	-0.0419405546475694	-0.0137253087900873	0.0834122140634293	0.0409937935145403	0.118555046233438	-0.258656835352992	NA	0.146977813935718	0.322951139199315	0.113275640513694	0.0428465747185658
TEFM	0.997726161262119	1	-0.0201906232535897	NA	-0.0050319181472781	0.00770648148472232	-0.0201906232535897	-0.0371911338132439	0.0269190743013545	0.0128967893312516	0	NA	-0.0175211679540075	-0.0307978217605275	0.0114505715752538	-0.0228394939825549
RPUSD2	0.997733031532475	1	-0.0247751636095027	NA	0.00683267994567522	0.00960647321390111	-0.0173058234124943	-0.0247751636095027	0.00881997163013872	0.00163811609743098	0	NA	0.020932845324126	-0.100737769696691	-0.0625934573429988	-0.0096958308792885
PREX1	0.997739598413206	1	-0.0117949932701928	NA	0.0165691499885749	-0.0117949932701928	-0.00933285333301628	-0.00516969036985984	-0.00896381673803187	0.0094892845951769	0	NA	-0.0206550106947323	0	0.004202507617731	-0.00817252896318562
CCNP	0.997740368857594	1	-0.0118814302282439	NA	-0.0118814302282439	-0.00154454124206591	-0.00135704469086877	-0.000109418113292379	-0.00286487444518662	0.000172182384406768	0	NA	0.000300756296307281	0	-0.00189363968135857	0
CRPPA	0.99774192045579	1	-0.0189489692942028	NA	-0.0189489692942028	-0.00268138125685925	-0.0232942257587545	-0.0138699658215642	-0.00277516064704162	0.00247442723832498	0	NA	0.00432215858924544	-0.0658260751515276	-0.0545881275040727	-0.0331057492447333
GPR37	0.997745061263341	1	-0.0163724300492047	NA	-0.000223897309087314	-0.00305683134396935	-0.0163724300492047	-0.0132309761115958	-0.000987012658902479	-0.039135458185779	0	NA	0.000802811167302469	0	0.000207357853862236	-0.0195363608101165
STT3A	0.997745178381944	1	-0.0372620902524588	NA	0.14853298539908	-0.0372620902524588	0.0754383757652291	0.167089903473766	0.123488532242234	0.31886914556527	0.255279585729432	NA	0.15525828803864	0.148751708644861	0.227498328263536	0.104361742656014
CHKB	0.997747155472497	1	-0.0953484297875854	NA	0.00737488008473628	0.00398679823022124	-0.0953484297875854	-0.00720736793810169	0.00293267845735498	0.0175635356084243	0	NA	0.0269148070431749	-0.0260133455753036	0.00781229755170888	-0.0315417867370809
ATMIN	0.997748386790316	1	-0.0269369780868243	NA	0.0171703631086802	-0.0269369780868243	-0.0187834731544503	-0.0106443683692051	0.015254398177603	-0.00047496983320635	0	NA	0.0258280108591824	-0.0324604431684205	-0.036790557820835	-0.14964737577381
BID	0.997749004700284	1	-0.0220448880161543	NA	-0.0220448880161543	-0.000297489605039959	-0.00672557643791687	-0.0321151214595322	-0.0159204814123913	-0.228944189647134	0	NA	-0.0231433477295414	-0.134498516124304	-0.143829210793581	-0.030855615582652
NIT1	0.997750796058507	1	-0.107871772922416	NA	0.0436829781248704	0.0244073801155793	-0.00548183216941573	0.0235289288563479	0.0502566383755327	-0.0164317447460474	0	NA	0.0297535020800754	0.0173172098978445	-0.0796979593719526	-0.107871772922416
RHEBL1	0.997752760379396	1	-0.0172332137821715	NA	-0.0172332137821715	-0.000277759658923617	-0.00841916840514071	-0.000248461104279035	-0.00169489214549472	0.00162710174524242	0	NA	0.00284210894337567	0	0.000734087460344217	0
NIPA1	0.99775902927082	1	-0.0075142703135406	NA	0.00111000433766765	-0.0075142703135406	-0.00409140802264591	0.0160434437374293	0.000738031306365617	0.0308554255871069	0	NA	0.00962213669200262	-0.0665719736307518	-0.00622410124937499	-0.00368001550417639
SETD3	0.997759239994735	1	0.000693983333905995	NA	0.000896736975674236	-0.0119162659467286	0.000693983333905995	0.0446692983954787	0.063341289925361	0.0866758099699103	0	NA	0.0239698520530432	0.00983761182963448	0.0559857852266597	-0.034590366856974
ZNF525	0.99776205582802	1	-0.0113387762216926	NA	-0.00196114180626796	-0.0113387762216926	0.00830756428362251	-0.0148809089197227	-0.00110654003780876	-0.00231294736186211	0	NA	0.0101772462205757	0.00788610898015638	0.0087236729943893	-0.00546300613228749
ZNF578	0.997762524024214	1	-0.00584687680231724	NA	-0.00309410686496584	-0.00584687680231724	-0.00255421126753569	-0.0132739792576566	-0.00692255675979248	0.00211550496323671	0	NA	-0.00109946613860563	0	-0.0133751304864103	-0.00719613363342495
LETM1	0.997763868448131	1	-0.0362550324837627	NA	0.0193665070001444	-0.0110769364098155	-0.0362550324837627	-0.0195681651299868	0.041650012144067	0.04102354691882	0	NA	0.000999942704969441	0.0425163375405236	-0.0177249544385071	-0.0811257562163678
TMPRSS7	0.997767657323906	1	-0.00794966203865335	NA	-0.00794966203865335	-0.000395264959360007	-0.000861568352730946	-0.00114256414678404	-0.00757792327038789	5.87453853667919e-05	0	NA	0.000102612381568145	0	2.65037210346213e-05	0
PLPP6	0.997769860726182	1	-0.0118999477849606	NA	0.00224622696580655	-0.00278368936688986	-0.0118999477849606	-0.0119590248375253	0.00765887469854633	0.00526432385416267	0	NA	0.00919535729740887	0	-0.0200094603780613	-0.00523320845641313
TMPO	0.997772300983371	1	-0.0634146589632731	NA	0.0293016864369026	-0.0162414206838094	0.0674312319067194	-0.0634146589632731	0.0947158467524591	0.0549498978523197	0	NA	0.0570544933466117	-0.321253146730965	-0.0604234434402345	-0.0208736975796071
GOLGA8R	0.997774168060465	1	-0.0254050689948122	NA	-0.0254050689948122	-0.00174076517228577	-0.00163165543830496	-0.000314147278454235	-0.0067842280812552	0	0	NA	0	0	0	-0.00295762152105297
ANAPC2	0.997774414101907	1	-0.0108892561105743	NA	-0.00925328608104191	-0.0108892561105743	-0.0145040601529094	-0.0101142516845783	-0.0407971200529393	0.0100631047618408	0	NA	0.0115782980845601	0	-0.0185065876560698	-0.00478740852946017
MAP2K5	0.997782898854599	1	-0.0178539938318274	NA	-0.0166262947314661	-0.00505471117226078	-0.0178539938318274	-0.0248858939496039	-0.0121842690835117	0.0112538553931898	0	NA	0.0103125551649581	-0.015830139542794	-0.0548882276742438	0
FAM241A	0.997797906502647	1	-0.0189306066909645	NA	0.0728850251224367	-0.0189306066909645	0.025467689242802	0.089523360482941	0.0219633127099859	0.0658897441127783	0	NA	0.0452723508962335	0.124033421584957	0.0964846535885351	0.0553009523300165
ABRAXAS1	0.997798241929808	1	-0.0334866718688582	NA	-0.0334866718688582	0.00494410190460247	0.0195126012459915	-0.00888951935915782	0.0292407826227903	0.0118269632730835	0	NA	0.000754456216268317	0.0433305554731481	-0.00755062082903548	-0.034618844066144
ADIRF	0.997799003983529	1	-0.0860126585883422	NA	0.00935463870494312	-0.000123663901264494	-0.245143356939865	-0.0860126585883422	-0.00280691020146398	-0.0763746400489235	0.13192418347649	NA	-0.0120567853106768	-0.559904418511769	-0.194059192747186	0.0472509451600406
TMCC2	0.997799587340353	1	-0.0131061694158959	NA	-0.0115868190242262	-0.0131061694158959	-0.0124321089694217	0.00813343962468444	0.00756563779038629	0.011914981127699	0	NA	0.0125138503896514	0	0.00485182307217057	0
ATXN7L1	0.997799925575389	1	-0.0237479177936833	NA	-0.0237479177936833	-0.00330172075986656	0.00263092239847626	0.00453420630311975	0.0114808526452645	0.0247717986214541	0	NA	0.0170289057431485	-0.015830139542794	-0.00211346893710131	-0.0180416925169327
DMWD	0.997804146370233	1	-0.0332520376373875	NA	-0.0332520376373875	-0.00805429757619915	-0.0016761317769575	-0.0197888828564027	0.0111413702386245	0.0338565062870233	0	NA	-0.0803076275865071	0.0117162641017245	0.0557193273231965	-0.0509293982880779
KLHL41	0.997805158758003	1	-0.0102959784726416	NA	-0.0102959784726416	-5.83328938415193e-05	-0.000382690360189339	-2.82724608424392e-05	0	0	0	NA	0	0	0	0
FAM217B	0.99780920076078	1	-0.10544586685202	NA	-0.00123218366066782	-0.00728777661605852	-0.0112637922043145	-0.00476033469838093	-0.000755045412456517	0.0188463786585056	0	NA	-0.00826753760210481	-0.0418434851180976	-0.0107394913337332	-0.10544586685202
TRNT1	0.997809375975147	1	-0.0486439838004124	NA	-0.0264708326005538	0.00206098706360118	0.0115326637367752	-0.0486439838004124	-0.0055418059144543	0.00786649723670108	-0.521333812089008	NA	0.0258062743444653	-0.0128974248432645	-0.110485592212766	-0.0342386565059698
ZBTB7C	0.997817104917984	1	-0.0119933313998703	NA	0.0073910798135816	-0.0119933313998703	0.00252663846400776	-0.0010407124522237	0.00195039492950626	0.0124347108196213	0	NA	0.010016318593223	-0.0854403821017252	-0.019611349779497	-0.00748819229523866
GPC1	0.997817619230453	1	-0.0508499161903873	NA	0.00592656305758964	-0.00527655772928204	-0.00690260153825239	-0.0508499161903873	-0.010064508554273	-0.0679078137451305	0	NA	0.00484821337615858	-0.015830139542794	-0.00186352482097951	-0.0234178706650699
CCND3	0.997817785359835	1	-0.196844513108476	NA	-0.0117473445926606	-0.00650416706059325	0.0033151965969318	-0.0154843712303269	0.0198897384859752	0.021704489649403	0	NA	0.0154574600601148	-0.196844513108476	0.018013906841672	-0.0284537264727808
OSR2	0.997817978195727	1	-0.0677061338225929	NA	0.00166631297315138	0.0124734083350666	-0.00301939855460979	-0.0677061338225929	-0.0014233949416501	0.0337556797796066	-0.269074782124114	NA	-0.0219229085947325	-0.0260133455753036	-0.00385640901184745	-0.0268019346609939
PDE4A	0.997819417481004	1	-0.00415672611493319	NA	-0.000341257171130955	-0.00415672611493319	-0.0108264149394096	-0.00861331360789183	0.00201326790063576	-0.00505981684271133	0	NA	-0.0308294590908583	0	-0.00336404417936862	-0.0506856657749663
PROS1	0.997822626315364	1	-0.0227774421333049	NA	-0.0227774421333049	0.000312859198606031	-0.0039245230069928	-0.0156270302764569	0.00184533564623075	0.00441486465020282	0	NA	0.00344021426038699	0	-0.00521249659399873	0
FKBP10	0.997829043619007	1	-0.00501719668862336	NA	0.000388962673725021	-0.00501719668862336	-0.0101142171145511	-0.027698961684339	0.00183612777820022	0.00536677526330942	0	NA	-0.00898196402405646	0	0.0308501824236506	-0.0174672441628384
MFSD11	0.997836741288682	1	-0.0330883699982481	NA	-0.0330883699982481	-0.0157338586525913	-0.0306858339928831	0.00218595560537507	-0.0236734267558578	0.0235547897770947	0	NA	-0.0302875759047784	0.0385195312160152	-0.0105126490637988	-0.0225578448979492
C19orf25	0.997837009879903	1	-0.0152543012993008	NA	0.0713230367416163	0.0481379758158318	-0.0152543012993008	0.0435658449549875	0.101071820594187	0.140275600469707	0	NA	0.0831205668017262	-0.00411387544106946	0.0183795620073097	-0.0460373432204273
MYO15A	0.997837682013208	1	-0.00159658560280772	NA	-0.00248953048385707	-0.00159658560280772	-0.00267507853015629	-9.92396819329313e-05	-0.00643708523660472	0	0	NA	0	0	0	-0.00251182159410002
SSR1	0.997840154339822	1	-0.0435126341195228	NA	0.144477546047269	-0.0435126341195228	0.236469871639145	0.207076902473783	0.165861125458527	0.226764967588662	-0.0176380886642898	NA	0.181527410888073	0.227547230543672	0.161253770289836	0.171289238228002
SLC35A1	0.997840489932378	1	-0.010293420141592	NA	-0.00580708904531423	-0.010293420141592	-0.00974436464603898	-2.55533530794007e-05	0.0107441283173869	0.0183397954527959	0	NA	-0.00220620378027949	-0.151792153804117	-0.0107633801058918	-0.007659797346405
EPHB4	0.997843231132738	1	-0.042513364579515	NA	0.0128070259698431	-0.000880932494485938	-0.0270014019347693	-0.042513364579515	-0.0126218352621668	0.00710741114584453	-0.252259029964894	NA	-0.00804807706675644	0	-0.00959393560389759	-0.0041910110363163
KDM2B	0.997844882157959	1	-0.02298480972215	NA	-0.0191094291322951	-0.00764409556853811	-0.02298480972215	-0.0115220043907459	-0.0156062310690674	0.0162629107160919	-0.269074782124114	NA	-0.0055105485926404	-0.0804366342205817	-0.010115948470704	-0.0203802413202264
RRM1	0.997847729824218	1	-0.0180689925654538	NA	-0.000791088359525445	-0.00539715193852441	-0.0180689925654538	0.00975529372194773	0.000741928197167715	-0.00229040451850296	0	NA	-0.00456943071692111	-0.288556183009535	-0.0234988156460338	-0.0789392290209224
LIG4	0.997851353875429	1	-0.01759839353876	NA	-0.01759839353876	-0.00324096246673682	0.0575499554544226	0.0528671209566279	-0.00763388037712295	0.0530006909109584	0	NA	0.0287648863378689	0.0583464770833176	0.0195911268522937	0.0383374722373232
C1orf198	0.997854891494529	1	-0.0132334985350143	NA	-0.0110039292825443	-0.0132334985350143	-0.00468428382849928	-0.00200576603282476	0.0132351064242214	0.0287046313723959	0	NA	0.0131893842574129	-0.0512745860357857	-0.0234982795569304	-0.00807369718331303
