genes	logFC	logCPM	F	PValue	FDR
RAD18	0.671742837160926	3.55932666776089	29.1496190286742	4.80270559592298e-06	2.81810228792916e-05
SORD	0.444035411820641	5.16336216894491	29.1479727740834	4.80333038438598e-06	2.81810228792916e-05
AREL1	0.394676742143512	5.29492244157262	29.1427634881439	4.81027725143794e-06	2.8211718739182e-05
POLR3A	0.400781910161557	4.70623152899672	29.1403790270673	4.81374745518562e-06	2.82220097595362e-05
BRCA2	0.760320163219951	3.54882115351413	29.1311933974866	4.83020468931357e-06	2.83084066063048e-05
TMEM203	0.41929881350467	4.8688192449472	29.1242670051919	4.83545759693058e-06	2.83291000452653e-05
SLC2A11	-0.501680728203121	3.40661066318154	29.1225019993593	4.8391280773575e-06	2.83405112141717e-05
ZFX	0.458687588028569	4.30726157139188	29.1189218321558	4.84307408489347e-06	2.8353527320492e-05
EIF4A2	-0.573274657159159	8.35326997031736	29.11421829354	4.84894257174332e-06	2.83777852179827e-05
PSMC3	0.477447201165557	6.90449844519533	29.1049012904322	4.86166940829349e-06	2.8442149159259e-05
ATP8B3	-1.70212189019121	2.36295497074945	29.1373938398062	4.87597618060525e-06	2.8515707126604e-05
TTLL3	-1.23854974036823	6.14433527947753	29.0916262973721	4.87993357924366e-06	2.85287090661469e-05
WDR74	0.51949817508088	4.89930472094699	29.0877511100023	4.88537835885954e-06	2.85475346554808e-05
ZNF594-DT	-1.01862566226855	1.64442291740171	29.0980885243338	4.88662437479994e-06	2.85475346554808e-05
SRA1	0.439017950136405	5.15634569806965	29.0821498466606	4.89293459691998e-06	2.85742517053357e-05
INA	1.1306916798659	3.09501081047161	29.0815361762023	4.89740746535788e-06	2.8590223638255e-05
DDX18	0.618623215117236	5.88188852585262	29.0629947705643	4.91940560765814e-06	2.87084574854857e-05
CCDC137	0.608680493847787	5.20080535847519	29.056971069234	4.92776520419696e-06	2.87402582607e-05
RP5-1090P18.1	-0.716232536975224	4.08662084195772	29.0571837662576	4.92834894860097e-06	2.87402582607e-05
FAM110C	-0.91938747940079	5.20488020851862	29.0503673424583	4.93699004512283e-06	2.87804476372486e-05
CYB561A3	0.479203605631978	5.59338462895819	29.0463718495978	4.94242651481884e-06	2.88019336150495e-05
BRPF1	0.448529789611306	4.29392060229751	29.0399511884465	4.95188599488681e-06	2.88468401210634e-05
KIFC3	-0.726069061652925	5.69718518394084	29.0364096253061	4.95631140540346e-06	2.88623996213424e-05
TMC4	-0.70008599142308	6.96146355175038	29.0252289452488	4.9719259214989e-06	2.89372544601997e-05
SALL4	-1.49502835781845	2.43660594321956	29.0364059094423	4.97268362768126e-06	2.89372544601997e-05
PHF5A	0.533861439956676	4.83953476955476	29.0181240888244	4.98214436842015e-06	2.89820569324187e-05
VAPB	0.336182352615492	5.59960034912064	29.0090805466603	4.9946267527691e-06	2.90415025007558e-05
RP11-345P4.9	-0.606953116998994	2.47428375746051	29.0110117389632	4.99589399289641e-06	2.90415025007558e-05
SEPTIN7P14	-0.671514976690299	3.1654445224676	29.0046854411239	5.00271426524836e-06	2.9070876855387e-05
S100PBP	-0.43582249911941	3.71141584329625	28.997589169064	5.01181369448214e-06	2.91123522867566e-05
PMM1	-0.809331996841111	4.86134940000422	28.995992654448	5.01339092021041e-06	2.91123522867566e-05
GTF2H2	0.583268694059675	3.67105902103071	28.9908411171596	5.02186483647291e-06	2.91512697335271e-05
COP1	0.344136208806436	4.85218875811057	28.978404415009	5.03810757817659e-06	2.9235240835479e-05
OCIAD2	0.499404555605912	6.12894304748701	28.960997074428	5.06274619441567e-06	2.93678553047716e-05
SLC30A4	0.870591113874511	1.07751651428612	28.9891851058763	5.07139543538885e-06	2.94076581979492e-05
IGF2	-1.49188031887922	7.38485877857844	28.9575390637283	5.0740540989561e-06	2.94127075341532e-05
SH3BP2	-0.658545785318661	6.72915374211921	28.9490834117002	5.07977791534836e-06	2.94355147887974e-05
C5orf22	0.539591928918641	4.26121227427401	28.9469426744527	5.08350834881616e-06	2.94467591008362e-05
RNF220	0.426278662787277	5.84452087765432	28.9358148750971	5.09883221833293e-06	2.95251280618779e-05
UTP25	0.57710655512909	3.9389325599254	28.9329491694866	5.10403615898782e-06	2.95448623685815e-05
CARD14	-1.82921499392361	0.80784692586644	28.7693440483819	5.10638051294606e-06	2.95480358137445e-05
DNTTIP2	0.377929292943743	5.86262405768923	28.9131526189462	5.13153824733356e-06	2.96831700797765e-05
NOM1	0.409106107705932	4.13290014844368	28.8991759883757	5.15260457365995e-06	2.97945510865658e-05
SEPTIN1	-1.18348083080006	2.20169963141264	28.8864305705381	5.17846806761539e-06	2.9933583338138e-05
DHX40	-0.607274528277738	5.83793934511287	28.8703369096765	5.19393515028243e-06	3.00124436801181e-05
C1orf109	0.603493866795535	3.37441972532063	28.8667335351081	5.20133784482295e-06	3.00446660411455e-05
PSMD9	0.463838560565612	5.76387985952975	28.8616027593283	5.2067617347512e-06	3.00654395571751e-05
RP11-344B5.2	-1.72845747247059	-0.106128827433537	28.5222361859943	5.21383885668406e-06	3.00957414144946e-05
ATP5MC2	-0.592816581578461	7.78790282946531	28.8550465706055	5.21639633082556e-06	3.0096914656949e-05
SNHG7	-0.690169217325452	6.3769145226003	28.8532172624391	5.21909946964757e-06	3.0096914656949e-05
CIR1	-0.594315366801998	5.76621843966491	28.8521061033931	5.2207512291317e-06	3.0096914656949e-05
EPCAM-DT	-1.29048251261601	0.261385029930061	28.9806890197683	5.22136006509832e-06	3.0096914656949e-05
VPS11	-0.364245326981188	5.01758502601209	28.8503760527265	5.22333890066338e-06	3.00977752206001e-05
RAD51B	-0.722698235025503	2.18997050630667	28.8471605031807	5.23474375713263e-06	3.01529305142118e-05
GAPDH	-0.782926798708498	12.344960644721	28.8368279418474	5.24331171215862e-06	3.01917119274489e-05
CCDC43	0.371653471716651	4.79127822188196	28.826176081998	5.2594040902517e-06	3.02737777077434e-05
TFDP1	0.554928094391205	6.57746678345334	28.809641050242	5.28376107325888e-06	3.04033415236732e-05
GINS3	0.768353891092911	3.34787619166667	28.8063268569441	5.29363343076692e-06	3.04494977515897e-05
SLC51A	-2.03586495558827	1.5069591213432	27.6830348614222	5.29555071188515e-06	3.04498793293333e-05
MTMR2	0.478167032160976	4.959865464625	28.7972281588564	5.30251920995846e-06	3.04707946953523e-05
C11orf24	0.516140129056088	5.29421061760506	28.7969558453005	5.30289254226451e-06	3.04707946953523e-05
NAPEPLD	0.813524237845971	3.28076920488967	28.7889089899584	5.31758851658204e-06	3.0544570072029e-05
EGFL7	-0.862939345735771	4.27429684443902	28.7818974828653	5.32700732736661e-06	3.05879921614339e-05
CYGB	-1.70293249643144	2.84326540127235	28.8175453857877	5.33089144630636e-06	3.05996145091368e-05
MAILR	-1.0328608496179	1.65188132985185	28.8000634146114	5.33801479142633e-06	3.06298156029838e-05
PKD1P6	-0.922259253992241	3.72271947089777	28.7561896208153	5.36568125562008e-06	3.07778320558598e-05
DDX3X	0.644158434901621	7.80970459221123	28.743009845337	5.38426903200521e-06	3.08683918191024e-05
FBXO17	-1.80781792197104	0.033035159117771	28.0355571413247	5.38598212909974e-06	3.08683918191024e-05
FZD10	0.7947382590108	4.97761585637598	28.7415487894312	5.38709822580043e-06	3.08683918191024e-05
SPSB3	-0.662979727910617	5.53867110496524	28.7387058715335	5.39089759731697e-06	3.08794068152721e-05
RP11-60L3.6	-2.05972797102376	2.30189574297418	28.7879068133738	5.39674998820209e-06	3.09021698767534e-05
RRP7BP	-1.02356591281552	4.98060978180693	28.7310240806742	5.40317208021197e-06	3.09281781111925e-05
FAM83H	0.437188378523631	7.38528379825743	28.7221992524594	5.41607612031672e-06	3.09912585235932e-05
LRRC74B	-1.9174119523127	3.88687144580588	28.7356502454195	5.43671324903831e-06	3.10891224845163e-05
MRPS22	0.462889837480293	4.89336919496109	28.7087730089539	5.43695856713594e-06	3.10891224845163e-05
NIPSNAP1	-0.563412188599567	6.83365209110542	28.7073226118802	5.43893752227889e-06	3.10896320983356e-05
SEPSECS-AS1	-1.22718334984023	0.118262894513381	28.7810574469691	5.48201427824647e-06	3.13249798164059e-05
ST6GALNAC6	-0.632319363467494	5.4958235760562	28.6682027735409	5.49963809617857e-06	3.14104273227829e-05
LEPR	-0.8624234359266	2.76513324852496	28.6692016228755	5.50234874333975e-06	3.14104273227829e-05
CDA	1.22924498616116	2.42964472527305	28.6915700414806	5.50269597861895e-06	3.14104273227829e-05
LUC7L3	-0.673856646184211	7.19658621314122	28.6561506031901	5.51835016861983e-06	3.14888583503173e-05
TUT1	-0.473733625804099	4.883979969933	28.5887958071225	5.6249167049004e-06	3.20858199418573e-05
EFCAB13	-1.04747535905747	1.55372724393928	28.595754474619	5.63170487012134e-06	3.21134061762101e-05
TUBG2	-0.750335380297973	3.75560564190774	28.568652110736	5.6587171090995e-06	3.22562561198184e-05
SCYL2	0.724511378469866	5.0751096141205	28.5636014561295	5.6654878709891e-06	3.22762641794976e-05
B3GAT1-DT	-2.56315494017951	2.37556345273572	28.6155101867616	5.66615105163146e-06	3.22762641794976e-05
TMPRSS2	0.837233760335867	4.87913494946892	28.5506784808852	5.68626273160638e-06	3.23796151601442e-05
ZNF76	-0.569627546032441	5.56949115461674	28.5456633992393	5.69405326381052e-06	3.24127578695318e-05
C1orf112	0.684983399798703	3.40367741365218	28.5237072704764	5.73259148897967e-06	3.26208448928414e-05
LBH	-0.95598598749103	5.4890868748164	28.5203939103626	5.73510632255364e-06	3.26238707165733e-05
SLC25A33	0.638810125068144	3.74971747492727	28.5111174340864	5.75203846074939e-06	3.27088782294463e-05
PPP1R3G	-2.1132005868576	1.96703150586538	28.4051785520989	5.78269883153606e-06	3.28718654034553e-05
KCNJ5	-2.64051297746736	0.189680822542398	28.0991166983679	5.79074487035717e-06	3.28961968330679e-05
UNC50	0.427008113357286	4.4505978406168	28.4865297756897	5.79097842250104e-06	3.28961968330679e-05
CTD-2540L5.6	1.08636938147589	-0.0856059873718679	26.9804345598227	5.80860210074806e-06	3.29849199721803e-05
RNF32	-0.930212969368414	1.8818609507575	28.4768128667145	5.82195131547893e-06	3.30493171466335e-05
YJEFN3	-1.29641294515584	3.44507551410841	28.4661028821874	5.82706645190625e-06	3.30669438428112e-05
MST1R	0.813820344125222	5.49640333615512	28.4569490937525	5.83950358753723e-06	3.312609431675e-05
ABCC4	0.795609280968622	3.70771894236576	28.4443743875158	5.86655471875425e-06	3.32680771038353e-05
FGF11	-1.39338250600431	1.95655938336753	28.460571166628	5.88045174860059e-06	3.33353934239243e-05
CMPK1	0.509231933728135	6.15108401477698	28.3988229713748	5.93675310490211e-06	3.36429642882345e-05
ABCC6P1	-2.20127784870485	0.16840768462287	28.033330989546	5.96978303226106e-06	3.38184919640932e-05
NFRKB	-0.690094086787425	5.61044522927411	28.3528448273851	6.01499461774231e-06	3.40628834617827e-05
MRPS18C	0.563258640183366	4.1379513260907	28.3518111287162	6.01747471092421e-06	3.40652018132878e-05
PTP4A3	-1.07363929733024	1.61562201297346	28.3580842559431	6.05015561389066e-06	3.42384279339922e-05
SYMPK	-0.435164098186536	6.76244818011026	28.3200006772141	6.07152591233659e-06	3.43475491003608e-05
PBRM1	0.578271312009653	5.6941438172177	28.3014795574874	6.10379329649923e-06	3.45182205296352e-05
B3GALNT2	0.456631353854917	4.71467781804289	28.3003935899955	6.10597103871178e-06	3.45186699511503e-05
LINC01278	-0.613565567422476	4.37520449345039	28.2920010212173	6.12082663963892e-06	3.45907657329783e-05
NR3C1	0.561911146911659	3.69659094442454	28.2891220517601	6.12662800071447e-06	3.46096587247245e-05
COL4A1	-0.851401064782057	7.92248962560643	28.2873059015769	6.12837735487949e-06	3.46096587247245e-05
SLK	0.552796487750686	5.87312615395247	28.282005252438	6.13768702856641e-06	3.46503395013542e-05
MEIS1	-0.791868906549339	7.6963269749726	28.2805503550205	6.1401947589996e-06	3.46526051390403e-05
CD34	1.33886119029152	2.36960593806455	28.1869396061326	6.14367313432591e-06	3.46603452444429e-05
TYMS	0.768503637163555	6.00280351624401	28.2724973620953	6.15457719302015e-06	3.47099586569676e-05
PI4KAP2	-0.632641310908175	4.89340620534389	28.270372008622	6.15825145360855e-06	3.47187781574072e-05
ADA2	-0.687201490461015	4.89302641921384	28.2618613272296	6.17451126628715e-06	3.4798521699791e-05
LRRC3B	-3.01963125949383	-0.395255411291896	25.9018294678438	6.1980101727463e-06	3.49189949835101e-05
CHL1	-2.2566199937895	1.08094020792534	27.0292085987219	6.20941213783153e-06	3.49712561038913e-05
BTNL9	-1.9314581041671	1.61304789811529	28.272547095381	6.2315337141893e-06	3.50838333785517e-05
MYL6	0.720854598207122	9.749960076156	28.2131311732561	6.25945984243166e-06	3.52290023495871e-05
ALDH6A1	-0.892664545798144	3.73196445353195	28.2001956158828	6.28413581768119e-06	3.5355786024854e-05
CASP7	0.68362270646925	5.72333956218312	28.1931558988897	6.29533179853655e-06	3.54066678351196e-05
CHST2	-1.05817840837192	4.03416326979638	28.181690955052	6.31785866661781e-06	3.55212210951913e-05
ADORA1	-2.07614604303765	0.421819107961687	27.6444966983951	6.32137397446597e-06	3.55255352182676e-05
PNPT1	0.677610269200419	5.44748928790051	28.1779639796859	6.32294493459895e-06	3.55255352182676e-05
LIMS3	-0.967765928173546	3.94366561137709	28.1652427886347	6.34679515748295e-06	3.56473633102602e-05
ZNHIT6	0.461801097372397	4.29300706475595	28.1459221721417	6.38158623923206e-06	3.58305376182957e-05
ELF3-AS1	0.874115211414566	3.15923509518381	28.1412511130848	6.39311230242015e-06	3.5883005966262e-05
FAT1	0.692133393234746	7.53265892521553	28.1158230064089	6.43594944006933e-06	3.61082645877442e-05
ZNF426-DT	-1.32616008416348	0.313300339708315	28.249317522234	6.43763540428263e-06	3.61082645877442e-05
MRPL45P2	-0.68501937410292	1.58306745745866	28.1033263893146	6.48358668952903e-06	3.6353607576497e-05
HES1	-0.738760593951336	6.04708109512803	28.0835477475589	6.49565591359342e-06	3.64054072055402e-05
ZSCAN1	-1.88637447711834	-0.190729948190375	27.2430259829093	6.49890174885559e-06	3.64054072055402e-05
MACROD1	-0.70857161023182	3.51834259539486	28.0828290384956	6.49946392089669e-06	3.64054072055402e-05
PGPEP1	-0.458760483181191	6.3912245082325	28.0772382447842	6.50738701699986e-06	3.64373804685721e-05
MED6	0.450474269070059	4.45488614831481	28.0730988227713	6.51570099690478e-06	3.64591450836473e-05
RBM6	-0.890632254185487	7.37671742314396	28.0727714940478	6.5157064340115e-06	3.64591450836473e-05
RHEB	0.405837241290782	5.84909312715178	28.0622839255059	6.53530905427972e-06	3.65563989296007e-05
NR1D2	0.753911028514792	3.77857432400871	28.0598088620855	6.54123937601661e-06	3.65771342538577e-05
ANTKMT	0.695795194189148	4.39567369468987	28.048814953628	6.56124511064018e-06	3.66765352752775e-05
RP11-213G2.3	-0.902103845615437	1.57721358183868	28.0506052913064	6.57413200158043e-06	3.67360888444292e-05
RPL21	0.482569497263244	8.77290963026734	28.0345778392622	6.58733664931916e-06	3.67973769840236e-05
C20orf194	-0.650320296526593	4.45840408065539	28.0254264459587	6.60530845785e-06	3.68852442091277e-05
H1-10-AS1	-1.36840788136856	1.21096425287025	28.0476546487863	6.61479836349063e-06	3.69257033857429e-05
TMEM127	0.461346329372432	6.01080051730214	28.0102281662934	6.63345422058078e-06	3.70172847295707e-05
RP4-569M23.2	-0.771016175040261	2.50855940630508	28.0118856642269	6.64128845824437e-06	3.70484355464829e-05
TMEM183A	0.389305841543944	6.31594149459557	27.9945148592386	6.66338235847577e-06	3.71590858234864e-05
PYY	-1.68916968631968	2.50725355247846	27.9927213250455	6.67720914904899e-06	3.72235742836343e-05
DDX52	0.514867471973787	5.54933889583392	27.9747669598983	6.70133542900305e-06	3.73454163761955e-05
ZNF593	0.603051294584195	4.62605986755697	27.9460863558297	6.75717827393202e-06	3.76438671806487e-05
SYTL4	0.646476871854857	2.82155425733982	27.9457570478255	6.76180308465578e-06	3.76568796701667e-05
NTNG1	1.38402057365245	1.73735198419684	28.0018263066993	6.76685253828843e-06	3.7672247413666e-05
CHDH	-0.723894129742745	4.34037047961385	27.9391576280108	6.77065164955513e-06	3.76806462404707e-05
C3orf38	0.422105916709509	3.4726167831141	27.9331468801483	6.78358622869149e-06	3.77398637295244e-05
NOX5	-1.4206819656744	1.15375473292858	25.9067966324563	6.7934903034826e-06	3.77821869447574e-05
ZBTB22	-0.394009476974414	4.81699994425403	27.9158508605964	6.81558564946456e-06	3.78922607365128e-05
OSBPL7	-0.794094552297628	4.03270475505123	27.8966640347769	6.85409926298653e-06	3.80935091133079e-05
ATG16L2	-1.12144524473623	6.40461405509313	27.8869359391048	6.8722050143381e-06	3.81812376531159e-05
EIF2B2	0.526030786890632	5.044524291155	27.8695218123403	6.90689165042556e-06	3.836099748182e-05
RNF113A	-0.474135851850025	3.91762068760355	27.8561156754805	6.93448229543243e-06	3.85012380162534e-05
TMEM151A	-1.86036321041239	-0.889408739552994	26.763282229797	6.96315401831992e-06	3.86473841954727e-05
FANCE	0.701117679893366	2.79240747215824	27.8429967706988	6.96745351018442e-06	3.86582049565072e-05
RP11-141M3.6	-1.17146289797943	2.37849937981166	27.8347559128812	6.98325941495395e-06	3.87328390544192e-05
TGFBR3	0.737017719862265	3.64401763103358	27.815750638345	7.01626002284385e-06	3.89027615894183e-05
SH3RF1	0.554663232695425	4.76465062720608	27.8111064076911	7.02396293614651e-06	3.89323498189172e-05
SLC16A9	1.01999501365616	2.75673148095824	27.8135517117453	7.0341342398823e-06	3.89755952779736e-05
SFXN4	0.601301842443175	4.28509462403908	27.8025422130243	7.04155962490803e-06	3.90036018146e-05
YPEL2	-0.963079396749818	3.04842045460304	27.7968650601955	7.06047250867453e-06	3.90951979940103e-05
NOS1	0.930978505467374	2.2894344847098	27.7925095555389	7.08040168695924e-06	3.91923580592754e-05
COX11	0.527573472275425	4.419847322535	27.7819176242916	7.08349450715383e-06	3.9196289316242e-05
RPL32P3	-0.809250992016572	3.4217754251933	27.7719867649203	7.10550038631947e-06	3.9304837543827e-05
FCSK	-0.366537480162405	4.8263004281035	27.7492276975057	7.14977733801499e-06	3.95364662143477e-05
MPI	-0.695560201874323	5.15028838424925	27.7429455745519	7.16267176005983e-06	3.95944600553576e-05
IVNS1ABP	-0.437609831186626	7.48317904196126	27.7330000482337	7.18311538162e-06	3.96941320601379e-05
TFIP11-DT	-0.656953398409543	2.66782060616607	27.7161998752024	7.22438373756282e-06	3.99087766509892e-05
NDRG3	0.369298000591718	4.81041531288735	27.6950813682076	7.26229038059593e-06	4.01047126724349e-05
PHYHD1	-0.637465583624413	4.57297661174744	27.6938497762086	7.26532713121894e-06	4.0106989468715e-05
ZNF599	-0.785303003988459	2.71501618765781	27.6944751544721	7.26757860350371e-06	4.0106989468715e-05
SLC12A7	0.45698785650743	6.99493266027455	27.6907249200744	7.27109067050562e-06	4.01129150303447e-05
ENKD1	-0.68695655222969	5.99146891236684	27.688816026129	7.27516593858563e-06	4.01219426267758e-05
UBE2M	0.52124351069038	6.46137645740196	27.6823917851062	7.28856935818707e-06	4.01823909220964e-05
PPRC1	0.670323935907296	5.28904023994986	27.6780506726109	7.29812156317983e-06	4.02215738143623e-05
ZBTB7C	0.770604771120272	2.85524435125534	27.6726783332033	7.3128768412424e-06	4.02783306586505e-05
RAB9A	0.439408087607458	4.9982286972871	27.6706840818628	7.31331673924922e-06	4.02783306586505e-05
RPP38	0.335655933196785	4.65288853359995	27.6618939566767	7.33212184757131e-06	4.03683857143225e-05
RBL1	0.776614426376466	3.26183539086432	27.6422935055276	7.37997946413302e-06	4.06182810854642e-05
NDUFC2	0.46357331097774	6.75125236911498	27.6350664363108	7.38866000350356e-06	4.06482113842598e-05
NDUFAF2	0.655673396450185	4.18134866856818	27.6346968282599	7.39035926389406e-06	4.06482113842598e-05
SMYD3	-0.540137552378217	4.04129794349205	27.6185140434575	7.42520521817028e-06	4.08262202687564e-05
NSMAF	0.691899663186364	3.96359854188363	27.6127576250257	7.43785252705346e-06	4.08820955304231e-05
ATE1	0.624647826623647	3.78540448740357	27.6086872625829	7.44685287521117e-06	4.09178946727117e-05
CDH23	-2.52332623893298	4.06923331389797	27.6098831044667	7.45312071703774e-06	4.09386607398958e-05
MARK2	0.347144807484098	6.27288239938316	27.60339331782	7.45646356885272e-06	4.09433518595448e-05
ATG5	0.404259794513268	4.83113715191527	27.6018964541162	7.45998641509973e-06	4.09490278661347e-05
CTC-338M12.5	-1.96080684528055	-0.154969340774036	27.1861303956858	7.46393628159627e-06	4.09570432850368e-05
PHF13	-0.450107431449395	4.51819902409277	27.5958052184788	7.47325007737983e-06	4.09944771667141e-05
VASP	0.415186441696346	6.5986917041069	27.5792531661346	7.50857802871665e-06	4.11745390501392e-05
AKIRIN1	0.488734603191246	6.06737545810343	27.5657535107809	7.53792783872177e-06	4.13217097216967e-05
SACM1L	0.516254335604698	4.50570050295737	27.561532294654	7.54769935720346e-06	4.13520305895698e-05
UBQLN4	0.393634448251326	5.43244447163689	27.5604818054561	7.54952584483854e-06	4.13520305895698e-05
TMEM38B	0.592267096703404	3.29190573304186	27.561081546457	7.5509999325918e-06	4.13520305895698e-05
CPS1	-0.840876725122344	2.40493787757825	27.555006591462	7.57900399933546e-06	4.1483364850655e-05
SLC4A2	0.500020162895028	6.92477261409881	27.5464461686359	7.58002521069046e-06	4.1483364850655e-05
TOMM70	0.416128734107522	5.92446655402329	27.5414471939704	7.59101901610767e-06	4.15297152756859e-05
CCN3	0.966199287077933	4.94015774428197	27.538539804063	7.59778158950401e-06	4.15395723321813e-05
ZNF558	-0.738926169625899	5.21598611372587	27.5383446906499	7.59787083748912e-06	4.15395723321813e-05
MTRR	0.473470563025386	3.88333870831108	27.5301279225679	7.61734924784063e-06	4.16240400269296e-05
RP13-1039J1.2	-2.07841235412054	3.44005337420643	27.535372441249	7.61838092037476e-06	4.16240400269296e-05
CSTA	1.55240389036087	-0.584994394723946	27.0027509131867	7.64098293597543e-06	4.1733668751571e-05
PRRG1	0.604012934698344	3.72345917969593	27.5170849073489	7.64644073699109e-06	4.17496171802988e-05
CCNG2	-0.76929897800252	5.23067877207681	27.5108217273404	7.65861759127838e-06	4.18022289297016e-05
MST1L	-1.37944834096828	1.7023799485513	27.5262988573516	7.68786419844719e-06	4.19479449182934e-05
BUD23	0.402750460075047	6.39282914211665	27.4790975252695	7.72896840412223e-06	4.21582424456946e-05
CCT8	0.423283911757057	8.0686332231169	27.4730767689218	7.74242541460179e-06	4.22176468331502e-05
PRKAG1	0.36025670747104	5.81119192339806	27.4693578467629	7.75077724826182e-06	4.22491837346438e-05
TMEM117	0.776829865957887	1.75795258537085	27.4739404997974	7.76897196526684e-06	4.23343351442878e-05
IL11	1.47290786766646	0.969501876961417	26.937524948388	7.78638563055591e-06	4.24151754994289e-05
LINC00888	0.68095480675994	2.15685289001689	27.4470614289412	7.80976051181468e-06	4.25284244223314e-05
TMEM74B	-3.18299336064463	1.8392005070177	25.5206787011643	7.81532112394387e-06	4.25446220416944e-05
LLNLR-225F10.1	-1.57867330882027	2.98090228015084	27.4772478340596	7.83259057533505e-06	4.26135488785517e-05
TRMT2B	0.432400508151003	3.71731361542617	27.4335573058798	7.8331634434831e-06	4.26135488785517e-05
PLEKHH1	-0.821116830684074	5.70372682312904	27.4313471224387	7.83646017366218e-06	4.26173905179889e-05
LL21NC02-21A1.1	-0.939217537901152	2.41057954311438	27.4279385790452	7.85537929773547e-06	4.27061615423154e-05
AC002467.7	0.655715026537931	0.834338391369997	27.4425939398195	7.8593109695624e-06	4.2713420799561e-05
C16orf86	-1.18116797357786	0.462467269106738	27.5341112488131	7.86349521501855e-06	4.27220474842372e-05
URB1-AS1	-0.616553060035052	3.38532248135952	27.4184426763808	7.86888841773105e-06	4.27372345196743e-05
RILPL1	-0.758981222015851	3.29192414960729	27.4132108265895	7.88083944439575e-06	4.27880164025592e-05
CPSF2	0.545680800739138	5.56777018978848	27.4087326017562	7.88802514645428e-06	4.28060757206117e-05
CILP	-2.43415720218188	2.25074351547462	27.4067997181634	7.89109015492701e-06	4.28060757206117e-05
IFT81	-0.601695556342324	5.06280171977514	27.4062289564605	7.8937628714045e-06	4.28060757206117e-05
GATA6	0.605433670775548	2.72959576625553	27.4086963420587	7.89457380927214e-06	4.28060757206117e-05
C5orf24	0.680292303379939	4.82016756644181	27.3947975157861	7.92052712456912e-06	4.29326496626974e-05
RHPN1	-0.80497366637572	6.90780761121803	27.3841672435885	7.94418803479024e-06	4.30467184981338e-05
NCF2	0.676992196595986	2.89979356872833	27.3691968419848	7.98336610863236e-06	4.3244766497567e-05
TGFBRAP1	0.641792456933881	4.24806374702812	27.3530131056197	8.01771975976098e-06	4.34165595022475e-05
PCIF1	-0.465703598924096	5.31448867049387	27.3493268418245	8.02479422762522e-06	4.3440569213117e-05
TRIM66	-0.757644875531502	4.02838581013366	27.3395443224967	8.04871600883064e-06	4.3555732585945e-05
MAP3K8	0.664961800316856	4.82312719194923	27.323971586498	8.08432607982039e-06	4.37340507527541e-05
SEMA5B	-4.42357523828342	-0.75734398513462	25.4155513147223	8.10147370106412e-06	4.38124075792918e-05
DERL2	0.411712446366373	5.11603078387902	27.3091000860415	8.11896575099964e-06	4.38925749489632e-05
NSUN5P1	-0.868933581974613	5.95967331087374	27.3064305324403	8.12516943468946e-06	4.39116827759777e-05
CCND1	0.618247449966224	8.71482907723149	27.3048655385421	8.12883762168448e-06	4.391707970914e-05
SRXN1	0.82350635938274	5.26527952005298	27.2997203353876	8.14127051859258e-06	4.39698100135806e-05
ATOX1	0.571138441437804	4.85722423634635	27.2939854388166	8.15489162644019e-06	4.40289209539113e-05
CNGA1	-1.13204473735146	1.38124717508502	27.3161227340047	8.15856715659372e-06	4.4034313744463e-05
TMCC3	0.770284861785078	3.01939468403327	27.288513174857	8.17237991025919e-06	4.40943987876923e-05
STAT5B	-0.404069721215747	5.13631979598627	27.2824172870473	8.18206146890001e-06	4.41321617130734e-05
DYNLT4	-1.53848722006796	3.44372683110478	27.2975590997135	8.18948285551863e-06	4.41577130305267e-05
MTMR6	0.752458980030409	4.16625185104476	27.277485792498	8.19536418825616e-06	4.41749463502628e-05
MTG1	0.749078166423293	5.61171558317744	27.273842383061	8.20247688338981e-06	4.4198803540336e-05
NUFIP1	0.576943412666249	3.29448971164167	27.2661092340811	8.22440137391051e-06	4.42952365326713e-05
KCNC4	1.11832170718612	3.46303575149168	27.2734573779637	8.22575816712119e-06	4.42952365326713e-05
GNE	0.705387138078795	5.58800497397817	27.2557518904496	8.24556383574266e-06	4.43868601899362e-05
PDAP1	0.42940752977986	7.25797715162994	27.2546269850997	8.24816920555802e-06	4.43868601899362e-05
ZBTB47	-0.72604797709165	2.50024988983727	27.2531532821292	8.25806348163557e-06	4.44255730334816e-05
ALG10	0.771636626832652	1.52639835538587	27.2606405549644	8.28761240910329e-06	4.45699613410128e-05
GBP1	0.871121369917614	4.91433798554394	27.2347318557757	8.29729754911792e-06	4.46074646995225e-05
POLR1C	0.373134214924838	5.00828707462159	27.2275169157018	8.31349654127043e-06	4.46799515192551e-05
KCTD11	-0.813180245932881	5.62139326518678	27.2233673142365	8.32347989524545e-06	4.47189966546972e-05
RASSF7	-0.717161871889778	7.347316517645	27.2110391692237	8.35320570047865e-06	4.4864050596988e-05
PLOD1	-0.66076936622325	7.76007901454747	27.2056191072472	8.36636303291954e-06	4.49200516496604e-05
TUNAR	-2.14155029087561	0.673382192608278	27.2111297453964	8.38531631290857e-06	4.50071251757452e-05
ZNF740	-0.354454620433632	5.07775456139788	27.1828551717537	8.42195486099757e-06	4.51890343829977e-05
ZWINT	0.888659625363802	5.88905550397792	27.179093117446	8.43150618871202e-06	4.52255325433653e-05
