genes	logFC	logCPM	F	PValue	FDR	sig
AC018755.16	-0.373111681719992	0.373957527745384	0.979140830298236	0.324965990075422	0.696922197657701	Not Sig
NBR2	0.165542472962927	3.12513109544245	0.978838082560821	0.325010195770831	0.696922197657701	Not Sig
SGSM2	-0.235373415409681	7.28049315419559	0.978713658029457	0.325040252059735	0.696922197657701	Not Sig
RP11-677O4.6	1.01737487208425	-1.30680549731514	0.975449503744428	0.325060891426882	0.696922197657701	Not Sig
ZFP92	-0.504859350071507	-1.06130819852279	0.977263070476501	0.325113929484796	0.696922197657701	Not Sig
KIFC2	-0.258149466440212	6.59983947519825	0.978405099538693	0.32511614085618	0.696922197657701	Not Sig
NUP35	0.148323059927527	3.35998143506287	0.978387135720261	0.325121119276603	0.696922197657701	Not Sig
STMN3	0.254886936531099	5.23735278145748	0.977780253374651	0.325269931568288	0.696968082738022	Not Sig
RP11-284F21.7	0.296327194655338	1.03592876497757	0.977759146923694	0.325285814544891	0.696968082738022	Not Sig
EFNA5	0.110124428274793	3.99159128418977	0.97738466463701	0.325367461828562	0.696968082738022	Not Sig
PDIA4	0.167955406118507	8.59523917282273	0.97733720730799	0.325378962621212	0.696968082738022	Not Sig
ZNF675	-0.152260392858901	2.50944541644109	0.977290658731587	0.325391344974837	0.696968082738022	Not Sig
MEGF6	-0.280863404960528	4.0349620714131	0.977137809329565	0.325428406770182	0.696968082738022	Not Sig
CTD-3105H18.4	-1.35313273402537	-1.38359580328027	0.974286056585572	0.325435775222418	0.696968082738022	Not Sig
TNNI2	-0.756261483251732	-0.905846011484248	0.97441889561002	0.325514631174756	0.696968082738022	Not Sig
SLC45A1	0.320315421966394	0.28915365457385	0.976823486270914	0.325533150729724	0.696968082738022	Not Sig
ATL2	-0.131971102260147	5.89761893157067	0.976454119503324	0.325596521460806	0.696968082738022	Not Sig
FZD9	0.210151569525865	0.484957050255378	0.97647595607209	0.325616855320128	0.696968082738022	Not Sig
FAM151B	0.23740689202131	0.530610005145954	0.976233298195531	0.325664974750015	0.696968082738022	Not Sig
FILIP1L	-0.299078782137981	-0.719499375942238	0.975411535550728	0.325676005911386	0.696968082738022	Not Sig
TMCC2	0.364608387541417	1.03874516738009	0.976084904042304	0.325702082018129	0.696968082738022	Not Sig
TSPAN13	0.171875417508348	6.14015887666744	0.975439442209677	0.325846733981085	0.697192067136461	Not Sig
RGP1	-0.100008707182331	5.65173006645448	0.975240093376702	0.325895931590484	0.697211784452811	Not Sig
RPL13A	-0.180355746024415	11.2490272045072	0.974749348722301	0.326017050327714	0.697383071986484	Not Sig
AC074289.1	0.460221537181279	1.36913136777856	0.974686104779816	0.326055980382257	0.697383071986484	Not Sig
CARNMT1	-0.140686995932829	2.9976299138659	0.974395866900656	0.326104995096336	0.697384739954074	Not Sig
RP11-352M15.2	-0.135106911782269	3.77431185858766	0.97426562275409	0.326136744714157	0.697384739954074	Not Sig
PLEKHB1	-0.166892429247687	5.97640257847353	0.973585878076249	0.32630447549027	0.697501989071755	Not Sig
GET1	0.200228791211436	4.85871516089071	0.97358218324421	0.326305445693394	0.697501989071755	Not Sig
CBWD5	0.150377080062709	4.67441726737686	0.973557468527944	0.326311573967621	0.697501989071755	Not Sig
HOOK3	-0.13142364715934	4.95040723380876	0.973330003706423	0.326367761806101	0.69753658908871	Not Sig
TMEM238	-0.23892378379638	2.16315616758419	0.972589682830662	0.326552228959902	0.697845314779752	Not Sig
PDXDC1	-0.104707752713325	7.21944041492851	0.971668057621886	0.326778989425189	0.698244334958516	Not Sig
PDIA6	0.183864348371855	8.15084506670556	0.971266992240892	0.326878339328695	0.698371046460889	Not Sig
GSTM4	-0.171329686134138	3.39055417218087	0.970571383721975	0.327051244908557	0.698536593847095	Not Sig
DOHH	0.137309476045941	4.26711909720324	0.970525496556988	0.327062268057572	0.698536593847095	Not Sig
ANKMY2	0.119702735217131	4.34514384874695	0.97044925289136	0.327081159399427	0.698536593847095	Not Sig
WDR77	0.173804055524876	5.47277141406823	0.970273716475667	0.327124610726067	0.698536593847095	Not Sig
NCKIPSD	0.123609174636751	5.28282629464358	0.970146554947179	0.327156116638905	0.698536593847095	Not Sig
RPS18	-0.17423772717474	10.4617164443883	0.969638575390071	0.327282139765546	0.698551747102777	Not Sig
C17orf49	-0.162446405569641	5.56519933694959	0.969533341500387	0.327308262891468	0.698551747102777	Not Sig
PDLIM5	-0.108275204904165	6.25124643398126	0.969483695914492	0.327320582079438	0.698551747102777	Not Sig
C17orf50	0.494479478397168	-1.25223206409349	0.966635927345482	0.327365581536961	0.698551747102777	Not Sig
PHAX	-0.110506606055618	4.90967778700053	0.969156073800375	0.327401997039073	0.698551747102777	Not Sig
PPIH	0.142882077119496	4.93281340099155	0.969149529489682	0.327403568589918	0.698551747102777	Not Sig
CERS1	-0.303008416704323	1.48574455361415	0.968836201455088	0.327488090834343	0.698646602394088	Not Sig
MSMO1	0.218091661141259	6.48299546892643	0.968222901965725	0.32763373225383	0.698871807099973	Not Sig
RP5-1112D6.7	-0.423080708217695	0.20654697103262	0.9680334412444	0.327713730604767	0.698917180129592	Not Sig
CSNK1G2	0.0801393427281022	7.12272932441173	0.967698414005834	0.327764117422684	0.698917180129592	Not Sig
GCLC	0.169520061994977	4.26785944251007	0.967529160409759	0.327806366607756	0.698917180129592	Not Sig
ELL2	0.199397536281806	4.6941741639274	0.96745234564026	0.327825384823676	0.698917180129592	Not Sig
KATNA1	0.14967725257175	3.42055119943168	0.967332792201889	0.327855403914443	0.698917180129592	Not Sig
TMPRSS5	-0.36731464106008	-0.263599726093046	0.967254696302566	0.327916386454704	0.69896173413973	Not Sig
DUSP22	0.126670696615559	3.90037965840341	0.966516707771086	0.32805834391011	0.699064111626981	Not Sig
PPP1R13L	0.253460446373697	5.94423066903023	0.966474554728247	0.328068658154096	0.699064111626981	Not Sig
FAAP100	-0.1194601897915	5.21488842785083	0.966410200917985	0.32808468227751	0.699064111626981	Not Sig
IMPDH2	-0.129625828230059	8.01359496535372	0.966054389066773	0.328173272650441	0.699167443919169	Not Sig
PLLP	0.135012161805933	5.81155923406387	0.965651721486514	0.328273594594366	0.699295741819761	Not Sig
RP11-490G8.1	-0.241094320653994	1.15938964667154	0.965515466900274	0.328313997328739	0.699296382730981	Not Sig
ZNF212	0.116165141253333	3.53756436130433	0.965280805175554	0.328366317657135	0.699322404409516	Not Sig
FAM50A	0.146367100622782	6.29623140814049	0.965021710700495	0.328430631380287	0.699331479564295	Not Sig
HROB	0.186674418824126	2.77113781455541	0.964758127528891	0.32849709249943	0.699331479564295	Not Sig
CTA-363E6.5	0.667574288864376	-1.45900544844877	0.962147153938023	0.328501493808288	0.699331479564295	Not Sig
USP20	-0.131238389542794	4.830999499376	0.96448717713425	0.328563980217943	0.699331479564295	Not Sig
CTBP1-DT	-0.137868094462133	3.06521728135308	0.964460734666133	0.328571098295118	0.699331479564295	Not Sig
TLR5	-0.234028786592148	3.63923524712163	0.964248121645179	0.328623912232232	0.699358528375111	Not Sig
TRAPPC2	-0.114512765423945	4.02860983184856	0.964064221238218	0.328669663745006	0.699370542572961	Not Sig
ST7L	0.144612257691987	2.94830002355177	0.963601460644474	0.328785587821461	0.699531854615744	Not Sig
SPINT1	0.179528454726077	8.9199293567538	0.963398355643412	0.328835739256975	0.699553204972933	Not Sig
SAV1	-0.122091673108589	5.49286213576935	0.963168027860043	0.328893280607619	0.699590269240748	Not Sig
IPO5P1	-0.201765152055526	2.02464844955163	0.962909551621357	0.32896015049268	0.699647164811728	Not Sig
P2RY6	0.22771202857867	3.69295496039765	0.962341650033764	0.329100194545925	0.699859657620955	Not Sig
USP31	0.147059270917743	3.82920270814634	0.962137826014109	0.329151044644386	0.699882443178735	Not Sig
CENPBD1	-0.184379433761456	2.53875558025284	0.961632929225825	0.329278325360776	0.700067719780689	Not Sig
COBLL1	0.177951068976969	3.30197485220534	0.960889901707869	0.329463508182932	0.70033966205913	Not Sig
CCDC59	0.137424463223123	4.26830844786203	0.960669687708699	0.329518317836426	0.70033966205913	Not Sig
RP11-244F12.1	-0.344768537223133	-1.31057689157249	0.956637459402072	0.329562677824586	0.70033966205913	Not Sig
BANP	-0.121559899857915	3.802291264282	0.960476160007321	0.329566880769424	0.70033966205913	Not Sig
SS18L1	-0.184274369659644	4.50878702608838	0.960278903234943	0.329616185516103	0.700359088952091	Not Sig
POLR1C	0.099637444401311	4.92984442726173	0.959753008669591	0.329747920623582	0.700553635457361	Not Sig
FN3K	0.201223033678696	4.96617668934902	0.959246971157351	0.329874839441985	0.700686158710017	Not Sig
SLC66A1	0.120489451814959	3.92612582431214	0.959184452081366	0.329890661945707	0.700686158710017	Not Sig
GCNT3	-0.225238006551797	5.65533257453569	0.959003786801482	0.329935813575728	0.700696713814828	Not Sig
CLEC16A	-0.147785068511061	5.97901891572929	0.958676020749529	0.330018023662656	0.700707968396027	Not Sig
ZFP69B	-0.24785440824533	-0.129410957537422	0.958508435581623	0.330021478634968	0.700707968396027	Not Sig
MACIR	-0.1725546984418	2.7840464285972	0.958420101279794	0.33008308334673	0.700718532411612	Not Sig
SCGB1D4	0.691262882531825	1.98244229766183	0.956772961139437	0.330106820952024	0.700718532411612	Not Sig
PTGES	-0.30515855217022	3.9199242096252	0.958050612001838	0.330176489330135	0.700781112577763	Not Sig
LL22NC03-2H8.5	0.427859012796264	0.288651081941153	0.957323082811603	0.330372260942588	0.700832900996751	Not Sig
IGFL1	0.536244922798408	-0.966974429166053	0.954531735803971	0.330395105089926	0.700832900996751	Not Sig
ALDH1L1	-0.401691119906888	1.33171407919566	0.957143649256066	0.330415570190913	0.700832900996751	Not Sig
FUOM	0.318980923441959	1.17807306493075	0.957072044724824	0.330437234712803	0.700832900996751	Not Sig
NPEPPSP1	0.179643027364223	2.98026925359723	0.956821231406621	0.330484552956237	0.700832900996751	Not Sig
TMEM106B	-0.182497793260217	5.04718415714575	0.956527399342245	0.330557891109426	0.700832900996751	Not Sig
SEPTIN7	0.137539596419403	6.00559537164489	0.956412350134317	0.330586782402514	0.700832900996751	Not Sig
PSEN1	-0.0808556749951876	5.89700724884194	0.956400127280013	0.330589857277285	0.700832900996751	Not Sig
HMOX2	0.185241159497071	5.6742369438657	0.956299446370258	0.330615201124265	0.700832900996751	Not Sig
FBXO3	-0.109421413000628	4.2854179564791	0.956089060847871	0.33066824181851	0.700832900996751	Not Sig
BIN1	-0.175673812526018	5.61191945578361	0.955837012305759	0.330731557731581	0.700832900996751	Not Sig
ACTG1	0.151660692760524	11.4732769835071	0.955775145059766	0.330747116393234	0.700832900996751	Not Sig
ASXL1	-0.169550980146004	6.5158840797093	0.955655942360334	0.330777124209008	0.700832900996751	Not Sig
CTC-459F4.1	-0.303482206689339	-0.591734852324807	0.955336499713002	0.33078618879305	0.700832900996751	Not Sig
CIART	0.249067687412543	2.07898695930832	0.955563501010618	0.330803739425637	0.700832900996751	Not Sig
FADD	0.150947310784919	4.78387965244417	0.954667713734027	0.331026119234249	0.701091014488613	Not Sig
EBPL	0.129678543875631	4.67892794860657	0.954590831463278	0.33104545456276	0.701091014488613	Not Sig
PDE4DIPP6	0.397629581348417	-0.53138075004171	0.954461736782342	0.331046187251935	0.701091014488613	Not Sig
FOXO1	-0.166691664294919	4.64831101594901	0.954310137716743	0.33111624355524	0.701154226486494	Not Sig
NOMO3	-0.230591185964106	3.93312001240512	0.953736214662619	0.331261161604423	0.701291041785792	Not Sig
KIAA1671	-0.166128830098857	5.77942551179036	0.953734606656811	0.331261286339578	0.701291041785792	Not Sig
PPP1R3B	0.155593452411604	5.49142667416919	0.952945629348599	0.331460386991248	0.701568681119154	Not Sig
PLCG1	-0.199984723927653	6.42298045336919	0.952895992984386	0.331472896188824	0.701568681119154	Not Sig
SLC35C2	-0.0959264568405598	5.51334303988569	0.952505588320469	0.331571478737335	0.701692165803598	Not Sig
AP006222.1	0.28356565256831	1.64780634618758	0.952253291793804	0.331640259498829	0.701698438455891	Not Sig
DCTN3	0.110415705057386	5.5169309098819	0.952175245194635	0.331654921995266	0.701698438455891	Not Sig
UBQLN4	-0.112476313248009	5.28930009523133	0.951379083201938	0.331856170306809	0.702039051050606	Not Sig
KANK3	0.357777050216394	1.02460511931617	0.950996651257725	0.331971806478801	0.702143208685516	Not Sig
RAB43	-0.168056929536169	5.08681425424105	0.950726729657756	0.3320211812254	0.702143208685516	Not Sig
DERL2	0.0947130403689904	4.99954057086198	0.950658521368542	0.332038426531665	0.702143208685516	Not Sig
H4-16	0.262200207338164	-0.20180345155232	0.950672121692056	0.332066466454264	0.702143208685516	Not Sig
HHATL	0.955026907764328	-1.75415072213132	0.946930692462303	0.332122548194278	0.7021766483283	Not Sig
PARP2	0.121323158479639	4.64242361333972	0.94975403262328	0.33226745545007	0.702219486944702	Not Sig
PRR13	0.137469173714056	7.23740143886155	0.949753176673011	0.332267587067094	0.702219486944702	Not Sig
AC017116.11	0.465428765197271	1.1620882382809	0.949669755842713	0.33229899891784	0.702219486944702	Not Sig
NIPAL3	0.131987880019506	4.97122062385252	0.949610035652779	0.332303888419984	0.702219486944702	Not Sig
MCRIP1	-0.123090304894799	5.45587063776954	0.948439806617664	0.332600452886215	0.702751921921244	Not Sig
SNHG9	-0.24165884538904	2.12589678957256	0.948304466581912	0.332636447043121	0.702751921921244	Not Sig
TMEM140	0.330584639955047	1.02033949874698	0.947367017383677	0.33281236063606	0.70293567461609	Not Sig
CHTF8	-0.252537312479727	5.98636498705377	0.947545971155694	0.332827248234858	0.70293567461609	Not Sig
SLC39A4	-0.185671324266047	5.0261956944525	0.947478784270659	0.332844355161432	0.70293567461609	Not Sig
LSM12P1	-1.06018294470652	-0.953433432347919	0.950494441197422	0.332955571780527	0.702956160225513	Not Sig
RP11-497H16.9	0.416293411202095	0.566014453267888	0.947072454005878	0.332964526244092	0.702956160225513	Not Sig
ZNF774	0.157763863628377	1.74012603543218	0.946972350602467	0.33297499044975	0.702956160225513	Not Sig
S100PBP	-0.0915250679762033	3.63033023179198	0.946517813586752	0.333088607771711	0.703075362072525	Not Sig
SCRIB	-0.109876304318117	7.43553022096572	0.946373696128707	0.33312498798525	0.703075362072525	Not Sig
GABPB1	-0.110060721884374	3.54015528576806	0.946173698323854	0.33317617604591	0.703075362072525	Not Sig
BCL2L12	0.133624535178685	4.74729391800455	0.946107557997069	0.333192728074742	0.703075362072525	Not Sig
ACADVL	0.195057566246528	9.06479973938671	0.945701358035147	0.333295920767544	0.703083595910875	Not Sig
NECTIN4	-0.222658332387432	5.52901635195852	0.945644393730145	0.333310438434121	0.703083595910875	Not Sig
DLG5-AS1	0.432869953078966	1.96049264109552	0.945513539632939	0.333352736230128	0.703083595910875	Not Sig
USP6	-0.636585397468068	-1.11945874972939	0.942904643927714	0.333424678702296	0.703083595910875	Not Sig
SPTY2D1	-0.174970585795144	4.38377922913948	0.945178405197268	0.333429141779215	0.703083595910875	Not Sig
MT-TF	-0.591170336134034	-0.846449050023278	0.942303761539009	0.333438544453661	0.703083595910875	Not Sig
MTG2	0.11817550648225	4.7112554640567	0.944810754725422	0.333522604742873	0.703104022163377	Not Sig
SLC66A2	-0.105910452838213	5.45987061192724	0.944676557278802	0.3335566967237	0.703104022163377	Not Sig
DNAH14	0.219646892825163	2.55969805455099	0.944630666760664	0.333569192301733	0.703104022163377	Not Sig
NBR1	-0.134423129104775	6.52389491053925	0.944228853378116	0.333670700313766	0.703165220554604	Not Sig
RP11-21L23.2	0.357870578224588	-0.59610711666424	0.94440724252898	0.333678873729175	0.703165220554604	Not Sig
RIN2	-0.104534713120693	4.54362118837304	0.943289371995768	0.333910190275134	0.703567653216263	Not Sig
TRAF5	0.250520002892067	3.71394041334143	0.942646181007075	0.334074511642088	0.703780415579857	Not Sig
AC116366.7	0.55027162382614	3.17026759350384	0.942579093991209	0.334091884400164	0.703780415579857	Not Sig
SESN2	-0.209791109522265	4.88773350290879	0.942373964288334	0.334143651537277	0.703804444438583	Not Sig
MFF	0.08151184972338	5.66643965020683	0.941914860226872	0.334260805187546	0.703966174016959	Not Sig
MRPS10	0.127816437122258	4.8044815200505	0.939668495056281	0.33483509703832	0.705055641015768	Not Sig
SNORD17	0.391625951599215	-1.03790523924181	0.938054477879378	0.334858975736472	0.705055641015768	Not Sig
EXOSC10-AS1	-0.221016257690344	-0.602717606793989	0.938731880699198	0.335082753658878	0.705415968373392	Not Sig
FTL	-0.235720603679167	8.80101844727133	0.938590553949303	0.335111015139648	0.705415968373392	Not Sig
SLC25A39	-0.113441764053796	7.45855317709165	0.938021207788972	0.335256922596134	0.705572346743735	Not Sig
TPP1	-0.138696520518366	6.14747175588742	0.937929304593146	0.335280485851504	0.705572346743735	Not Sig
RP11-118K6.5	0.541911866600833	2.24653218479899	0.936274816689922	0.33530668869511	0.705572346743735	Not Sig
RWDD2A	0.128486733458297	3.65071624438052	0.937627011579171	0.335358253261992	0.705595707092497	Not Sig
DHRS11	0.158812520483725	3.05452967444927	0.935980195698685	0.335781165329835	0.706400284837937	Not Sig
SGO2	0.266075880208972	3.57298543875335	0.935753409589315	0.335839410999219	0.70643759336603	Not Sig
OR2A7	0.28637910484773	0.959467486812419	0.935438222475739	0.335943977190962	0.70657231627741	Not Sig
ANAPC7	0.132988153858657	5.58799068469739	0.935033320426044	0.336024049559662	0.706632865403297	Not Sig
AL022393.9	-0.426234037323262	-0.68059594500513	0.934881178433702	0.33608718107898	0.706632865403297	Not Sig
ABCA3	-0.181899399487888	3.18029633305428	0.934668491980179	0.33611832829922	0.706632865403297	Not Sig
CCDC91	0.175077550497742	2.94863780488496	0.934579018161263	0.336141501134359	0.706632865403297	Not Sig
ARFIP1	-0.126262125909052	5.48625182489184	0.934426126949213	0.336180238191403	0.706632865403297	Not Sig
RP11-290F24.6	0.499545482715529	-0.562722809803566	0.933990870130685	0.336215901149854	0.706632865403297	Not Sig
POLR1F	-0.156462140154291	4.08292417779847	0.933861368279819	0.33632584963699	0.706763199560473	Not Sig
CYP4F12	-0.458114548598786	-0.895693991777212	0.932024626724598	0.336358974260372	0.706763199560473	Not Sig
CIDECP1	0.174319806681025	2.58392638913879	0.933053339505458	0.336534475705347	0.707000770378614	Not Sig
TMEM187	0.185833738762738	2.88303230823209	0.932980153655923	0.336553125066686	0.707000770378614	Not Sig
MCM9	-0.150993038390017	2.97741791614626	0.93223430543848	0.33674557232279	0.707197022047298	Not Sig
HECA	-0.155626904388164	3.90250753675805	0.932001615326028	0.336805057332408	0.707197022047298	Not Sig
ZNF37BP	-0.258626368742161	3.32760722724679	0.931674556216437	0.336889650865869	0.707197022047298	Not Sig
EXOSC9	0.124976008834734	4.52327268471975	0.931663307102663	0.336892239177121	0.707197022047298	Not Sig
COG8	-0.0756379612109291	4.887729392482	0.931565245336404	0.336917465593133	0.707197022047298	Not Sig
KAT2B	0.183373880068474	3.05097017080903	0.931429811722972	0.336952958296518	0.707197022047298	Not Sig
ZNF239	-0.243708331052629	1.7586032530668	0.931233775158957	0.337009525727645	0.707197022047298	Not Sig
MARK4	0.108973091971377	5.62250803032837	0.93114318612372	0.337026374166552	0.707197022047298	Not Sig
VAT1	-0.150909705594029	6.59973954146809	0.931060332272825	0.337047763531634	0.707197022047298	Not Sig
MDGA1	-0.337048436332936	-0.886065942694497	0.93004259794519	0.337090642135263	0.707197022047298	Not Sig
ST7-AS1	-0.267274798724076	0.810256852984033	0.930805033743496	0.337125137792773	0.707197022047298	Not Sig
PITX2	-0.420776127275069	-0.707380521352008	0.928556535915235	0.337143139659863	0.707197022047298	Not Sig
NDUFS4	0.193609891313584	4.8788330586363	0.930572629419945	0.337173760827001	0.707197022047298	Not Sig
ATP5IF1	0.153071179536535	7.62308149360353	0.929527836862124	0.337443769275215	0.707678225931594	Not Sig
ABCB7	-0.156583584838224	4.18477415554038	0.929299621725064	0.337502961775871	0.707717249572828	Not Sig
RNF213-AS1	0.323828331876954	2.53115821587562	0.928908260936819	0.337605607451404	0.70784737077523	Not Sig
HSF1	0.079286018287008	6.80602772136929	0.928041633470764	0.337828416542595	0.708159271914355	Not Sig
BCAS3	0.225396479560886	3.03716561544939	0.928016048242595	0.337835587971988	0.708159271914355	Not Sig
CCNB1	0.208204171799974	6.48804318018836	0.92775610865331	0.337902384633113	0.708192424901592	Not Sig
TRIM74	0.458271009490495	1.35691425034184	0.927704041728614	0.33793262803109	0.708192424901592	Not Sig
LMF2	0.111523554627259	6.17442280119795	0.927252730906369	0.338032836329307	0.708270549866249	Not Sig
OVCA2	-0.134107124493052	4.88531988332779	0.927075506353583	0.338078837042916	0.708270549866249	Not Sig
RASIP1	0.28118028841416	0.584602929739516	0.927034652700963	0.338109987543115	0.708270549866249	Not Sig
PYROXD2	-0.24924690862098	4.55497285945917	0.926869446366467	0.338132373416477	0.708270549866249	Not Sig
H6PD	-0.14008209956255	5.73423183150755	0.926382218097833	0.338258599451961	0.708393652187346	Not Sig
CRYBB2P1	0.168798085723873	4.1865269273534	0.926329632055297	0.33827239028352	0.708393652187346	Not Sig
PCOTH	0.26700429114332	-0.744533673374178	0.925933114805024	0.338317401689433	0.708402839896774	Not Sig
HMMR	0.266281213860069	4.23132413739045	0.925789262625579	0.338412718522213	0.708487241006708	Not Sig
TXNRD3	-0.133303141527633	2.88593306629579	0.925689824136731	0.338438967633093	0.708487241006708	Not Sig
VRK1	0.153869586944508	4.3011534882595	0.925138259852647	0.338581744151366	0.708648907929163	Not Sig
ABCC1	-0.103287291957271	6.81901693575441	0.925028621421756	0.338610045228324	0.708648907929163	Not Sig
ADIRF-AS1	-0.307212495424399	1.81431058979864	0.92489937679145	0.338646713082184	0.708648907929163	Not Sig
SMARCAD1	-0.177876276233742	4.82458481580362	0.924587033159227	0.338724865594955	0.708648907929163	Not Sig
MIPEP	0.222034820118626	4.71339667700164	0.924471824171121	0.338754842160784	0.708648907929163	Not Sig
SKIL	0.208140875516551	2.93251010310447	0.924453715339839	0.338760023884477	0.708648907929163	Not Sig
CHP1	-0.105365893993935	6.35590339884388	0.924103016516992	0.33885065820884	0.708753481809494	Not Sig
ATP5PF	0.107579614725086	6.05992574514783	0.923447825045769	0.339021114471387	0.708978490414333	Not Sig
MTUS1	-0.144010996408074	6.29076688948264	0.923377002648272	0.339039547629609	0.708978490414333	Not Sig
MOGS	0.113691738472026	6.696401750326	0.923015720010676	0.339133595001623	0.709031657478012	Not Sig
YPEL3	-0.255624314545469	6.1888200386158	0.922967010501155	0.339146292867537	0.709031657478012	Not Sig
SMG1P3	0.308531828031318	2.5686560239475	0.922620564538124	0.339237384184789	0.70913707808851	Not Sig
CD46	0.112529234960343	8.02232879330995	0.921660462196104	0.339486711767243	0.709573208653623	Not Sig
GCN1	-0.0905637925562189	6.54012720810125	0.920519021163641	0.339784508665258	0.710110529974206	Not Sig
BCCIP	0.109839352470254	5.41331990547647	0.920148724505046	0.339881205394343	0.710227496664656	Not Sig
BSPRY	0.14198813998901	5.14649847447303	0.919633955534623	0.340015687299917	0.710423383074042	Not Sig
EED	0.108839233386149	3.93169541016876	0.919406896925575	0.340075173671789	0.710462546841819	Not Sig
ARHGAP29	-0.178283192895627	5.30133656518272	0.91922323990065	0.34012302021633	0.710477386982793	Not Sig
TIGD5	-0.11997797054908	3.61365368053113	0.918691462558355	0.340262346843014	0.710601568248247	Not Sig
TRIM46	-0.493537315593691	-1.03980998591008	0.917567272235359	0.340315187428159	0.710601568248247	Not Sig
EFCAB11	0.189230231276153	3.23689063981517	0.918429019969602	0.340331099737382	0.710601568248247	Not Sig
RP3-395M20.12	0.543757535427927	4.26880718270175	0.918136535010975	0.340411707455321	0.710601568248247	Not Sig
BEST4	0.540364529733838	3.94747618108098	0.918106512091917	0.340420788249035	0.710601568248247	Not Sig
KCTD7	-0.196638111253067	1.37120260016611	0.918079341273245	0.340426969901701	0.710601568248247	Not Sig
POLR2J3_ENSG00000168255.20	-0.182086805411923	4.71418219968094	0.917697383348855	0.34052226609889	0.710632241293853	Not Sig
HULC	0.260282700942119	0.567477131694012	0.917744432448873	0.340523168267659	0.710632241293853	Not Sig
EFS	-0.577159206914778	-1.63249695045253	0.914436644855186	0.340584372217248	0.710674917162185	Not Sig
MTFR1	0.150877657075308	3.69748925398247	0.917221709754737	0.340647029936859	0.710720615941488	Not Sig
RPS7P14	-0.348590206778813	-0.259027874542286	0.915700322643039	0.340770629698363	0.710868259877725	Not Sig
PIP5KL1	0.304873968428713	2.52729592959397	0.916654074547087	0.340799326332021	0.710868259877725	Not Sig
CSTB	0.238806929493307	8.38760610300746	0.916142945802651	0.340929488804461	0.71091366453607	Not Sig
ZNF486	-0.153304221233872	2.06994478599088	0.916030013226458	0.34096337224706	0.71091366453607	Not Sig
GNRH1	0.428028205543491	1.0895945464125	0.916036788885523	0.340982897924077	0.71091366453607	Not Sig
TMEM62	-0.136008971814673	4.485473109654	0.915934954740957	0.340984166199088	0.71091366453607	Not Sig
MYLK	0.386828065765921	4.53609300105011	0.915552072499235	0.341084694218048	0.710919611204846	Not Sig
SPPL2A	0.137907032712192	5.23607462394815	0.915415672864828	0.3411203039853	0.710919611204846	Not Sig
ARHGEF18	0.10871378129631	6.19892847767176	0.915282905799482	0.341155134447234	0.710919611204846	Not Sig
MC1R	0.278019073189093	3.442416348236	0.915205949231935	0.341175861148042	0.710919611204846	Not Sig
TNS1	-0.29145227790956	3.27648886992321	0.915149824996677	0.341190860544407	0.710919611204846	Not Sig
RFC4	0.129100363842798	4.19790182879256	0.914730441178463	0.341300352481181	0.711029079104157	Not Sig
ZNF57	0.119041709259226	2.06741810769045	0.9144481008539	0.341375735365021	0.711029079104157	Not Sig
WDR86	-0.313316646942134	4.01437423649469	0.914366472130855	0.341396793348519	0.711029079104157	Not Sig
MTMR3	-0.0876946311674323	5.76248852815073	0.913988193977895	0.341495202244902	0.711029079104157	Not Sig
AP1S2	-0.203240858168335	6.11081560275057	0.913774430691199	0.341551395676478	0.711029079104157	Not Sig
TMEM102	-0.133275839133058	4.03086759287001	0.913770451196086	0.341552612095713	0.711029079104157	Not Sig
REXO2	0.096407416827395	4.5818491252939	0.913661368308141	0.341581194437993	0.711029079104157	Not Sig
TMEM237	-0.148909784732123	2.94897649003126	0.91363978197751	0.341587458059223	0.711029079104157	Not Sig
GTF2F2	0.105523599887052	5.05106911766672	0.913429590457586	0.341642095294556	0.711029079104157	Not Sig
RPL13AP5	-0.27959594379779	4.16493553181768	0.913395660360173	0.341651144271919	0.711029079104157	Not Sig
TMED7-TICAM2	0.304249520067819	2.97412735451939	0.912850350446165	0.34179510367054	0.711243796874328	Not Sig
RAB35	-0.124752139345703	5.20808300083496	0.91208395627217	0.341996269046117	0.711577489515117	Not Sig
TMEM159	-0.191755844533562	4.63852180709473	0.911649455573653	0.342110755517977	0.711730774841624	Not Sig
KCNMB3	0.242407784804807	0.628557157142506	0.911401670086317	0.342190829742003	0.711812440539311	Not Sig
SURF1	0.125031688484004	5.02004137961816	0.910860025143341	0.342318771383832	0.711993646873958	Not Sig
ADPRS	0.178276521749066	5.79753963315888	0.910513478706734	0.342410151787297	0.712098774820142	Not Sig
SLC12A4	0.0913957405277363	5.55450458072719	0.910035160058608	0.342536364612752	0.712201818833644	Not Sig
RANBP1	0.163433822511461	6.58598437916552	0.910016128579329	0.342541384020975	0.712201818833644	Not Sig
LINC01252	0.546169903164024	0.810757603957403	0.909702859241225	0.342595371308857	0.712229146981861	Not Sig
PPARD	0.12353351543932	5.86036969591889	0.909280743724751	0.342735553113437	0.712341150170047	Not Sig
CTSV	0.236174209535071	3.86846780223218	0.909191622166669	0.34275932521869	0.712341150170047	Not Sig
TRIM25	0.13224176224256	7.01303116745203	0.909143531586988	0.342771796712746	0.712341150170047	Not Sig
