genes	logFC	logCPM	F	PValue	FDR
UTP15	-1.13087585153631	3.70172412043249	70.7362358063344	6.44493704739173e-10	7.82626883582378e-09
ALYREF	-1.38834272869209	5.67539554067476	70.7299469389162	6.44617000336832e-10	7.82626883582378e-09
NPAS2	0.979018499938083	5.29491938022552	70.7123815712884	6.46451176903116e-10	7.84274949205985e-09
TUBB2A	-1.28177906220439	4.90176614779621	70.6730386267147	6.50931415461728e-10	7.89128424153344e-09
PPP3R1	-0.775048705605421	5.29901200862548	70.6630829839766	6.51820839242246e-10	7.89624788392797e-09
RP1-97D16.9	1.27067750518505	1.11177219431272	70.8222085506972	6.58714963866928e-10	7.97389247282916e-09
RAN	-1.04135800354098	8.38381114588904	70.5837871155225	6.60498293543861e-10	7.98960104933092e-09
TOR1A	-0.834831800922426	4.98360462546032	70.5691408381288	6.62237905088054e-10	8.00129187887696e-09
UBQLN4	-0.696300843326142	5.43244447163689	70.5666952957146	6.62437513770009e-10	8.00129187887696e-09
SC5D	-0.839788520688083	5.31674625499294	70.5214881542499	6.67517623200536e-10	8.05673691802789e-09
MISP3	1.05583549211802	3.86392939407231	70.520055752907	6.68428663618653e-10	8.06181814163523e-09
BAIAP2L1	0.614629569717595	6.51567166087457	70.5056754423777	6.69218584139192e-10	8.06543218144604e-09
FAM182A	1.14359173717988	0.961836991943548	70.5969477930451	6.9147488241944e-10	8.32418517295271e-09
PLEKHB1	0.870437412501334	5.9694117573177	70.3084050722238	6.91786679906531e-10	8.32418517295271e-09
ATG3	-0.874315984124115	5.35100401419781	70.3051495652784	6.92206268105241e-10	8.32418517295271e-09
NSUN2	-0.994225697245185	6.21544104424988	70.2985365281755	6.92935775309603e-10	8.32687102967004e-09
LINC01226	2.0860325612126	0.94958488343693	63.3990268051235	6.93684579129772e-10	8.32978467975466e-09
BMP2K	-0.834751027759853	4.62951174386502	70.2814260159365	6.9508360654499e-10	8.34049628830899e-09
FKBP5	-1.53326264488874	4.3446964049806	70.2675981604341	6.96936645204575e-10	8.35663611535019e-09
CTC-338M12.5	1.95190230088251	-0.154969340774036	68.1568490871212	7.00293949232022e-10	8.39077622637727e-09
CA2	-2.39736408648209	2.07466967990454	70.5941529021627	7.03883727727514e-10	8.42765007630665e-09
CHRNA5	-1.81093786181597	2.18552209130723	70.3803636160026	7.04528026056809e-10	8.42922949575314e-09
ZMPSTE24	-1.37804706050035	5.25884419270906	70.1788669121516	7.07185265546135e-10	8.45487267696182e-09
RANBP6	-1.03598452987253	3.98815025086184	70.1587083797939	7.09873043582318e-10	8.48084345677031e-09
SLC28A2	1.7189346333012	1.02317721305938	63.3807999881724	7.10766297731544e-10	8.48535294918842e-09
MPC1	-0.878941753219157	4.69083518001415	70.1188195883897	7.14389708032505e-10	8.52242573375108e-09
LASTR	1.74633155085445	0.439415409128506	63.9563158818987	7.16450785734471e-10	8.53534279567085e-09
KANTR	1.42883065773991	2.71628462849428	70.1172051253188	7.16510145329855e-10	8.53534279567085e-09
WIPF3	1.13504903139671	2.79912861326577	70.0917478615438	7.19282617693556e-10	8.56216956850701e-09
SMAD7	0.981140638112583	2.68726194166283	70.0797140041647	7.20648575763703e-10	8.57222684012196e-09
CLK1	1.26382373663751	6.3779433344391	70.00739643345	7.2777974690557e-10	8.64669337707321e-09
UBE2J1	-0.832214614664312	6.04261342077546	70.0033089373634	7.28282759387507e-10	8.64669337707321e-09
TNFSF12	1.23154666794045	1.99092596819214	70.0623761535818	7.28485625227857e-10	8.64669337707321e-09
CCAR2	-0.558422416597263	7.007515430511	69.9960203002256	7.29174721135306e-10	8.64863254318451e-09
RP11-157P1.4	1.90683410757147	3.70576303297803	69.9856644336106	7.31352599295183e-10	8.66821441715062e-09
TXNIP	1.26291530203122	8.6973317838559	69.9485507836928	7.35040279512644e-10	8.7056498475612e-09
GPAA1P2	1.84531234436908	4.67474981521716	69.9398330272892	7.36591023561654e-10	8.71774023641206e-09
ANKRD40	-0.822242650171988	4.81572791564798	69.9130730504775	7.39607525277561e-10	8.74714838126611e-09
CLIC3	1.51191695472017	1.82080651658521	69.9529742219638	7.45030997618131e-10	8.79903893332136e-09
BTBD8	1.23896599619804	2.32327514935801	69.8909375776486	7.4538318146386e-10	8.79903893332136e-09
MCFD2	-0.823027542524587	6.11297321645815	69.8641554553018	7.45599676192935e-10	8.79903893332136e-09
POU5F1	1.88957711697157	6.58168989793681	69.8498248019013	7.47609183147317e-10	8.81020248721275e-09
GLI4	1.18513821718423	4.29095972747659	69.8504040733216	7.47616720694729e-10	8.81020248721275e-09
CTD-2035E11.5	2.08647751320377	-0.599388269943852	58.8532842262001	7.49510475999937e-10	8.82619673634571e-09
SH3GL3	1.16109867083033	2.30741644814759	69.8729866566442	7.51110561959533e-10	8.83871234248661e-09
ZNF334	1.18744813807019	3.52013432631722	69.8066479183953	7.53571281522686e-10	8.86133034476749e-09
SLC6A8	1.41864804181454	6.42810016593303	69.7872621443443	7.55379073765798e-10	8.87407374695184e-09
AGAP9	1.54870924641476	4.27238788501658	69.7874816911919	7.55763769646432e-10	8.87407374695184e-09
FAM238C	2.18131966733961	3.66787519054859	69.8384471141461	7.56273259572457e-10	8.87407374695184e-09
UNC5B	1.30678510281632	3.61555756099531	69.7833275029447	7.56903374959178e-10	8.87513715000245e-09
CCDC187	2.50746829015105	7.241226257109	69.7603549139402	7.58910471262651e-10	8.89233344924635e-09
MCM6	-1.62300187510318	5.58705896071002	69.7518048899414	7.60160173902141e-10	8.90063702552606e-09
NSMCE1-DT	1.91132209645344	-0.544041841906487	69.0720304803219	7.60781392767461e-10	8.90157517241643e-09
KLHDC9	0.888955640206034	3.82253462366634	69.7203757620064	7.64490226421051e-10	8.93462919168371e-09
UCP2	0.790131927641023	9.09922740015164	69.714594497068	7.64692596309687e-10	8.93462919168371e-09
PPP1R3C	1.53014888835645	2.29772901156208	69.7622825293005	7.67863739992909e-10	8.96531326233026e-09
POLL	0.621680916173379	5.27503049058442	69.6453691625186	7.7371873913958e-10	9.02544157799338e-09
XPO4	-1.10718134430808	4.28462223942332	69.6454858243248	7.74110878764127e-10	9.02544157799338e-09
MRPS35	-0.795170579329623	5.62154304525425	69.6029179565299	7.79316371570353e-10	9.07772825952869e-09
ANO9	1.27492493272007	5.53502452832995	69.6002777938906	7.796991083043e-10	9.07772825952869e-09
FCHSD1	0.949969728793816	4.54924560100936	69.5955194691861	7.80502440163097e-10	9.08002079334614e-09
B4GALT5	-0.931826790663187	6.46122676022185	69.5900228474509	7.80999904114327e-10	9.08002079334614e-09
SDAD1P1	1.86465823216905	0.217321920848718	67.6045533531144	7.82672220574442e-10	9.09303721798739e-09
SRP14-AS1	1.24510768484625	1.69464206390962	69.6258726146753	7.84180254199784e-10	9.10412799000752e-09
SRMS	1.69778328051082	1.19941441357087	69.6686310589281	7.90046261145982e-10	9.16576237102436e-09
RNF14	-0.761507322408019	5.03839223960151	69.4741305880951	7.96602642728319e-10	9.23531365435065e-09
ARHGAP33	1.77324215553405	4.47480720027419	69.4675420853702	7.97758645465681e-10	9.24220244827882e-09
UBP1	-0.968568801591659	5.68038402397073	69.4517276168073	7.99574819818053e-10	9.25672439185559e-09
PNMT	2.07857265893961	0.189485738950959	64.0836234225216	8.04684237106548e-10	9.3093251650069e-09
RPL7L1	-0.724020848775204	6.93518159202647	69.3736317615409	8.10195180817541e-10	9.36649397022443e-09
PBXIP1	1.083811181094	5.58585269826972	69.3191942359188	8.17745889179571e-10	9.44714720708786e-09
ZNF385A	0.952503670775525	4.93379236681789	69.2769263395823	8.2376260345368e-10	9.50772739608579e-09
CREB3L4	0.778552760567216	3.26568583984601	69.2788149826016	8.24145600074058e-10	9.50772739608579e-09
FBXO31	1.00457213243395	5.91159537569121	69.2680196979344	8.24870834398979e-10	9.50942543566755e-09
CCDC78	2.52458573006549	7.6152989591004	69.2385049750444	8.29154851625379e-10	9.55211937261142e-09
CTTNBP2NL	-0.785791053672992	4.9875835855954	69.2096576100311	8.33181983099476e-10	9.59179622391147e-09
DNAJC4	0.90097643822925	5.34364787836056	69.2017379226414	8.34248206571497e-10	9.59735471769770e-09
COPS3	-0.977995270638665	5.61992946732301	69.1840140079	8.36782791716268e-10	9.61482340719685e-09
NIPSNAP3B	1.42352799524067	1.97959618556721	69.2375289994013	8.36935573467016e-10	9.61482340719685e-09
HMOX2	-0.998036618361689	6.07164064101524	69.1768585014257	8.37755745583723e-10	9.61752949797476e-09
SPATA20	0.947039311261814	5.63012722296501	69.1204661562923	8.45835666355215e-10	9.70351642064828e-09
POLR3H	-0.879677693507781	5.86406452460972	69.103100115339	8.4836388026099e-10	9.72573811440665e-09
CFAP70	1.83124885128494	5.8114955987375	69.0914192457043	8.50174045567586e-10	9.7397028019724e-09
TFIP11-DT	0.908918408413281	2.66782060616607	69.0945936619487	8.51756923017283e-10	9.75104602683182e-09
CAPRIN1	-0.863277779363544	7.78161051260245	68.9980861468531	8.63642194858277e-10	9.88023487316656e-09
GGT3P	3.11446988523641	-0.367705374353533	55.0568417550587	8.69925754001473e-10	9.94520401603769e-09
ZNHIT6	-0.822478137072137	4.29300706475595	68.9377169943482	8.72879889167236e-10	9.97204656714597e-09
FAM193B	1.25245638448879	6.12631795742782	68.9250864838601	8.74464006048562e-10	9.98321121686668e-09
ZSCAN1	1.87449606265734	-0.190729948190375	64.9900083948845	8.75723819913789e-10	9.99066058349636e-09
RASAL1	1.09786790419142	4.43522025415581	68.9017457567206	8.7822842997069e-10	1.00122909919943e-08
CCDC174	0.607610074037746	4.47337576654144	68.8945472585754	8.7925852537249e-10	1.00170927984092e-08
OTUD6B	-1.36184041430894	2.77019673368092	68.8296899718448	8.91632774947526e-10	1.01510386025341e-08
PPAT	-1.1062178624726	4.12124785084924	68.7908534233323	8.95264795758401e-10	1.01853396646068e-08
LINC00339	0.636449753273252	3.46825354503809	68.7808278334466	8.96916758772625e-10	1.01970819616921e-08
RP11-511P7.5	1.14928161356637	3.21399494446157	68.752310876182	9.02052845984755e-10	1.02483918296238e-08
ZNF281	-1.02903535959057	3.9210256046712	68.7404516643596	9.03072515142091e-10	1.02528957533489e-08
REEP6	0.961157914528719	4.27100873417423	68.7307905264064	9.04264482086029e-10	1.0259348272274e-08
RAPGEF3	1.54147279966493	6.72533927374053	68.691806121436	9.1001548963121e-10	1.03104891952156e-08
SRSF8	-0.745791792233989	5.26763927253832	68.6921794533287	9.10025549295065e-10	1.03104891952156e-08
CTD-2126E3.1	1.72286963983029	0.675143969979625	67.4513521431941	9.10656550608089e-10	1.03105374494519e-08
SEMA6A	1.06532997442492	4.62125330343385	68.680851951234	9.11940155881541e-10	1.03179693978041e-08
TUT1	0.670194761135562	4.883979969933	68.6700296806681	9.13457760076459e-10	1.03280368460604e-08
ZNF131	-0.839810091516443	3.93623270859439	68.662453584985	9.15132162334609e-10	1.03398620896749e-08
PRELID3B	-0.815187190561388	5.80000420012513	68.6354803650866	9.18813934189322e-10	1.03743363289969e-08
SULT1A2	1.81502914823964	0.555095509301496	68.7336652682608	9.26091529111272e-10	1.04493359022013e-08
DBR1	-0.862602000711977	3.66951070439134	68.5873406329445	9.27209323498894e-10	1.04547776428241e-08
WEE2-AS1	1.31716472820185	2.61632873384722	68.5655402710994	9.33782788809811e-10	1.05216853826782e-08
MRPS23	-0.863338480776646	5.27024422387736	68.5045113666411	9.39713296058237e-10	1.05812617614333e-08
MINPP1	-0.783557064505866	4.41594343514299	68.4837673434345	9.43252420704002e-10	1.06138478611502e-08
FUT3	1.52948060643501	6.26121608442012	68.4928894937358	9.45212868340206e-10	1.06286376603313e-08
AF011889.2	2.17193287491672	1.09391046377527	68.7832973833199	9.47214051497033e-10	1.06438650008044e-08
TMEM134	0.842074207543079	5.30598537607689	68.4294769509602	9.51823861531538e-10	1.06883647413347e-08
SELENBP1	1.02156979913653	6.20377837407217	68.4240467475031	9.52671929522334e-10	1.06905906634188e-08
FYTTD1	-1.12440992567927	5.03549927015219	68.3914763158917	9.58139826276491e-10	1.0744620505845e-08
TMEM107	0.850067851671299	5.14961543828274	68.3588109202758	9.63508707710638e-10	1.07974671325257e-08
PI4KAP1	1.17006746893732	4.95643556849	68.3352031445053	9.67459819332334e-10	1.08343645254161e-08
WHRN	1.55283411663752	5.79282297500824	68.2732217888843	9.77763638024813e-10	1.0942305856562e-08
CMIP	0.633702148577687	6.48528404482694	68.2231276194116	9.8608042625993e-10	1.10217486474462e-08
SMCR8	-0.985623995047845	4.48246452621505	68.2250853651901	9.86202298282216e-10	1.10217486474462e-08
RP11-206L10.2	1.31547302878227	5.29156399989003	68.2126208803324	9.87981965980152e-10	1.10341421061368e-08
RP11-499E18.1	1.50461666854036	0.556053850889715	68.5038063332273	9.91702910207496e-10	1.10681849225397e-08
EVPL	0.782916806448602	6.52418127560109	68.1582587404712	9.97129713209555e-10	1.11212073979732e-08
SDHAP3	1.36236767767804	3.20307126113874	68.1184842156142	1.00576846880485e-09	1.12036408259317e-08
RAD51-AS1	1.37140991409326	3.48250128201493	68.1126155436564	1.00616440835372e-09	1.12036408259317e-08
EEF1AKNMT	-0.958105849626421	5.38959230882267	68.1044123786428	1.00656380406827e-09	1.12036408259317e-08
DDX10	-1.11990654519992	4.33805457071869	68.0994843544311	1.00775805215506e-09	1.12093493684942e-08
AP000695.4	2.16759112966113	-0.802730099855376	58.7758108366971	1.01559186421214e-09	1.12888525392932e-08
ECE1-AS1	2.91462260885158	-0.999093585767008	61.7707876731292	1.01630641366369e-09	1.12891673269286e-08
CDC25A	-2.15147028345718	3.93954337022844	68.0623267965533	1.01718365382838e-09	1.12912876444877e-08
UNC5CL	1.69604938381782	1.81354951073934	68.1479959268029	1.01858156276483e-09	1.12991809096725e-08
ZNF579	0.893425858700377	5.18969204754316	67.9778191595456	1.02859588392039e-09	1.1402581459821e-08
FZD2	1.36428442001759	2.53451247897102	67.9783840516078	1.03217188783238e-09	1.14345183344986e-08
DHX8	-0.716456421091876	5.06783012406098	67.9224474387792	1.03854541691552e-09	1.14973826740762e-08
POLR3B	-1.18454961006635	3.63965995011295	67.9015245238565	1.04326540028343e-09	1.15418689307752e-08
DNTTIP2	-0.634129587967118	5.86262405768923	67.8813435183834	1.04579895645222e-09	1.15621227369593e-08
LINC02614	1.76512616633346	0.989546227692744	68.1995045466005	1.04762998337259e-09	1.15676543020037e-08
MCF2L-AS1	1.2137197674391	1.62981834019443	67.9200027511663	1.04770560512951e-09	1.15676543020037e-08
MOB3B	-1.34810035634624	4.72352797587068	67.8355470869121	1.05444153782171e-09	1.16342171285748e-08
MFAP3	-1.05024702389741	4.72607470847832	67.8101637791834	1.05895381623432e-09	1.16761724067499e-08
AP1G2	0.874909105177479	7.03033872802484	67.7682996224598	1.06637399173732e-09	1.17501128855128e-08
PPP2R3B	1.00529008633172	4.83734347895755	67.712040791906	1.07697309345221e-09	1.18589587418891e-08
TTC22	0.882908932398648	3.05325179750313	67.7125544479011	1.07795175409456e-09	1.18617955228158e-08
CHAC2	-2.66472446037229	1.62944181896796	68.0907780428907	1.08040517352799e-09	1.18808459289498e-08
FNTB	0.680676260182209	4.5974152412654	67.6805108803671	1.08280770926341e-09	1.18993117068085e-08
LYPD6B	1.11449389128012	6.26902406004022	67.6167133305725	1.09466606667413e-09	1.20167559334296e-08
RP11-783K16.16	1.03777914588234	4.17370443246452	67.6166016812494	1.09512203743893e-09	1.20167559334296e-08
GARS1-DT	1.17595931608267	4.13829117702367	67.6140156599314	1.09568621361281e-09	1.20167559334296e-08
STX3	-0.797940325540765	5.2302181646462	67.5018059231744	1.11673425801666e-09	1.2239437227603e-08
ABCF1	-0.757796883352645	6.24433296826626	67.4768168978171	1.12145245564461e-09	1.22772646352103e-08
WDR12	-0.831886669621522	4.61612980649763	67.4772030163902	1.12167824124497e-09	1.22772646352103e-08
PUM3	-1.11305754985699	5.27837652540908	67.3844696381195	1.1397240152916e-09	1.24664892124748e-08
ANKFN1	1.84775719744232	3.49252767572067	67.3894285765727	1.1512562016547e-09	1.25842629723731e-08
STK38L	-1.01696951384273	4.48040671367316	67.2687925283191	1.16296040285207e-09	1.27037593541298e-08
REEP3	-0.709814907404953	5.02186885331952	67.2334368874167	1.1698648037135e-09	1.27707006542075e-08
HNRNPM	-1.08245079068291	7.93524470234957	67.2146702003989	1.1735474384345e-09	1.28024064387838e-08
RGS12	0.565726675647418	5.21586118825945	67.189855816097	1.17863909299767e-09	1.28477312563631e-08
PDLIM1	0.669467010213725	7.95496621259679	67.1866543113921	1.17926412966435e-09	1.28477312563631e-08
EIF4EBP2	-0.710150174862351	6.90753126736327	67.1424199758399	1.1883540687392e-09	1.29381950925404e-08
YWHAB	-0.99554850497995	7.69403859381821	67.1358223093242	1.18971423334961e-09	1.29444370719804e-08
SELENOT	-0.92775183047496	5.73204373012507	67.088195329104	1.19964010157981e-09	1.30438065506209e-08
SYTL3	2.01298599244557	5.58081367183045	67.0587732846952	1.20617199501592e-09	1.30985148796567e-08
LAMA1	1.59750750834914	3.96016136977123	66.9751332516203	1.20626405949061e-09	1.30985148796567e-08
FAM168B	-0.78966876381137	6.66811973912811	67.0277769189979	1.21225493697214e-09	1.31548852032511e-08
TLNRD1	-0.984884470115324	5.80600990470953	66.9459998895617	1.22964536171533e-09	1.33348027986677e-08
FLJ20021	1.09061455968855	2.47063516760157	66.9015074343132	1.24298652062778e-09	1.34706002970011e-08
WASH2P	1.08885640489509	5.37252425545767	66.8770382473268	1.24449552656712e-09	1.34780749885159e-08
ZFHX2	1.54743670957864	4.27926876095042	66.8671558861377	1.24748975217033e-09	1.35016144164172e-08
CCDC189	1.19649060068157	5.55170013830455	66.8510831712312	1.25019091577334e-09	1.35195817814633e-08
AP001626.2	1.97259499654668	0.223235340820257	66.5236995434622	1.25079347586086e-09	1.35195817814633e-08
RP11-696N14.1	1.22897987211426	3.08320196237924	66.8347145790801	1.25619255451181e-09	1.35606790355573e-08
GOLIM4	-1.78914838262333	2.72796103204867	66.8731103440251	1.2562442921518e-09	1.35606790355573e-08
TMEM30B	-0.697858949933833	6.11176511911126	66.8030357343049	1.26059577478999e-09	1.35987285843082e-08
SLC30A7	-1.10070815367621	4.3260812549443	66.7895573442788	1.26401426789259e-09	1.36266701973139e-08
SSPOP	2.02845809496693	0.862968443622266	67.2949221185762	1.26859090969679e-09	1.36634738245059e-08
GGT7	0.824542098025535	3.68687005294579	66.7689650745895	1.26908929571728e-09	1.36634738245059e-08
AMT	1.41036009718646	4.01150764768919	66.7497347018484	1.27320653001899e-09	1.36988362494064e-08
CRABP2	1.68852010160629	5.61536530027839	66.7296441539584	1.27701183832375e-09	1.37307985308915e-08
COL9A2	1.26362254858517	7.46447014621875	66.7183206526022	1.27933651770429e-09	1.37452431453677e-08
SEC16B	1.62973534763112	3.72069896139167	66.7230923869267	1.28002629011631e-09	1.37452431453677e-08
FZD8	1.70702750944809	4.26590852544156	66.6651724199924	1.29206662050826e-09	1.38654846536082e-08
TMEM121	1.71585842640699	-0.436641609396215	64.5029784919472	1.30030789761101e-09	1.3944827394784e-08
RP11-326F6.1	1.52728424351886	-0.0366585218507506	67.0626173470552	1.30759397311463e-09	1.40138296102337e-08
MARVELD3	-0.644534448898621	4.80786344230184	66.5730071998423	1.31237308466201e-09	1.40558916769366e-08
WDR36	-0.973207001678328	4.33605242779183	66.5468052880938	1.31868898845903e-09	1.41143477873387e-08
RP11-298J23.10	1.16617123394532	5.05278156339418	66.5394842336603	1.32007812281602e-09	1.41200293878064e-08
CTD-2008P7.11	1.90059229244831	0.402013958170083	66.1862551428508	1.32766734696069e-09	1.41919788985382e-08
RP11-667K14.20	2.07112533340683	2.299878256542	66.6894370077369	1.33363416127559e-09	1.4246503628016e-08
LRRC37B	0.975030976486043	2.40864458473879	66.4336067789263	1.34762391410888e-09	1.43805388566012e-08
BBS5	0.993611320817047	5.45223263835106	66.4196076828841	1.34792966487625e-09	1.43805388566012e-08
NR6A1	0.915598438066879	2.88323485571265	66.4079408833066	1.3526526126192e-09	1.4421573642384e-08
SURF4	-0.980528722942675	7.36120480401643	66.3898226465308	1.35486336714912e-09	1.4435788376276e-08
RNF212	1.37824741823145	0.0303700123873867	71.1061617900627	1.36963776072488e-09	1.45760161624594e-08
GAA	0.80958396479342	5.98990412606059	66.3272097173159	1.36979642496883e-09	1.45760161624594e-08
SLC35F6	-1.05439107073064	5.79807355554073	66.3056177684002	1.37501484380234e-09	1.46220873919795e-08
E2F6	-0.823552030829841	3.74025451278239	66.3041083670322	1.37624348495314e-09	1.46256986892534e-08
GALR2	1.94870129858027	3.3837365902593	65.9893749933648	1.37763961800852e-09	1.46310841548471e-08
RBM15B	-0.720335888345266	6.8420663808734	66.2412588198278	1.39055715758227e-09	1.47587456770232e-08
PREB	-0.766541204631597	5.73863265608596	66.228194874275	1.39375560718669e-09	1.47694256454312e-08
ANAPC1P2_ENSG00000285793.1	0.778520820527347	3.14754925179911	66.2345866733586	1.39400149542991e-09	1.47694256454312e-08
BAG2	-1.09515509857418	3.93785497397979	66.2303496798365	1.39425676416964e-09	1.47694256454312e-08
DDX18	-1.0850090755062	5.88188852585262	66.1879916803116	1.40364753485478e-09	1.48571981717832e-08
CYP2D6	1.77841418065696	1.65371967298749	66.3858621854536	1.40434886372396e-09	1.48571981717832e-08
HSD11B2	1.62488284079021	2.63915827021098	66.2004258175969	1.40605814463706e-09	1.48657214250799e-08
CCT3	-0.756931259221631	8.26558512618503	66.0920873999278	1.4273953188229e-09	1.50816187475629e-08
ZKSCAN1	0.742217219192275	6.84493788866555	66.0582000614956	1.43590979017404e-09	1.51618433621009e-08
RRP9	-0.988719713270211	4.77808187804939	66.031263100407	1.44310056107499e-09	1.5218900657553e-08
RP11-181G12.8	1.86018281102454	0.161029097668883	66.3280429786181	1.44316363903609e-09	1.5218900657553e-08
CYP4F26P	1.9586506808245	0.692271405036141	59.232984186845	1.44609664115432e-09	1.5240061398866e-08
LUZP1	-1.0374025186542	4.66745247878159	66.0146946898487	1.44744221613598e-09	1.52444762468969e-08
MICALL2	1.03255489169625	5.83367024291047	65.9798319279298	1.45581202733306e-09	1.53228174418786e-08
ACACA	-0.691833950594174	6.7149977649648	65.9542655140118	1.46235616500917e-09	1.53818550323311e-08
UTP18	-0.865264394725597	4.86158099290684	65.9267164685772	1.46975357999265e-09	1.54497866737758e-08
CTD-2540F13.2	1.77484817434454	-0.0382205509093012	62.3374240253192	1.47135891933319e-09	1.54567851736592e-08
LINC01569	1.05698310364904	2.24130587661298	65.9177134131045	1.4772866837785e-09	1.55091533087685e-08
POU2F1-DT	2.26360604438401	-0.787038926611936	57.5043605396247	1.47878838708638e-09	1.55150177015039e-08
FBXO28	-0.898427378550473	4.72468281288902	65.8258276710788	1.49604370064977e-09	1.56860515738619e-08
DR1	-0.805845640808394	5.14300435188179	65.8167036826224	1.49832362286523e-09	1.56999502673605e-08
BRMS1	-0.72937949095467	5.75706205532432	65.7977654085611	1.50317542682032e-09	1.57407631741701e-08
PLPP6	-1.19920807260064	3.21781500106192	65.7959790922379	1.50592155807392e-09	1.57594882645509e-08
RP5-1165K10.2	1.66322177581971	0.693067515355317	66.1802927411619	1.51907327715692e-09	1.58812716980419e-08
RP3-453A3.2	2.19176763586195	1.0169329572508	66.203939766286	1.51948949320515e-09	1.58812716980419e-08
SEC31B	1.26037211483649	3.50592814168034	65.6771170518099	1.53701460655144e-09	1.6054239550716e-08
DCUN1D5	-1.17808026446649	5.05700742320033	65.6640337207411	1.53925259468187e-09	1.60674139816697e-08
MAIP1	-0.724994136299813	3.88036890000291	65.6576187274599	1.54151395961627e-09	1.60808155673096e-08
CH17-172B3.1	0.935725297958723	4.06591453439168	65.6470567239405	1.5444119191966e-09	1.61008368077967e-08
SIRT3	0.800756677150379	4.57257645100822	65.6187518269504	1.55164964811156e-09	1.61622425792987e-08
TMA16	-0.784043320618562	3.58642785325507	65.619835385594	1.55226693059948e-09	1.61622425792987e-08
ARPC5	-0.738892024379506	6.87579038735247	65.6105969597682	1.55352173084511e-09	1.61650765301283e-08
ABCB10	-1.07916538387003	3.89265876071265	65.608069439121	1.55530434731191e-09	1.61733955863643e-08
SLC25A46	-1.1443052569908	4.63635213354281	65.5909124124033	1.55938266883427e-09	1.62055617719473e-08
LRRC8A	-0.869610526476376	5.95069644718723	65.5814735309882	1.56153025395801e-09	1.62176352322369e-08
SLC35C1	-0.883532302671323	5.09822066443627	65.5328271023968	1.57519593799761e-09	1.63492418776017e-08
SEMA6B	1.90291223421769	0.567692102272597	63.0340172733742	1.58327366684562e-09	1.64142235409889e-08
FLJ31356	2.07673661424546	-0.898779590265839	53.9178148554047	1.58345223752656e-09	1.64142235409889e-08
TFF3	2.14920189498328	8.38283566422412	65.4698709851296	1.59272272028567e-09	1.64911139973188e-08
SYDE1	1.75991071175475	-0.115392026721465	64.37266370259	1.59287460590479e-09	1.64911139973188e-08
FOLR1	0.957844642280635	4.36538963328867	65.4228361185398	1.60641906947911e-09	1.66208805735854e-08
STAT6	0.661693546528272	7.46193044638458	65.4079873312796	1.61006778016585e-09	1.66481615660015e-08
DIO1	2.27240573189399	-0.269288470010704	57.6427325803807	1.61525315066093e-09	1.66912874255798e-08
SREBF1	0.661332273497706	7.82888621577001	65.3443242666413	1.62828177836924e-09	1.6815356896392e-08
ANKRD23	1.51290607340272	2.7738035949167	65.3515227649751	1.63076218353334e-09	1.68304069518864e-08
TSTD1	0.751780146078059	5.26933968152455	65.3293387352363	1.6326273256539e-09	1.68390922472303e-08
MEF2A	0.698815660645883	5.57812173785857	65.2900422456028	1.64400093406753e-09	1.69457765453289e-08
MARCHF9	0.734481043841092	5.27621267847281	65.2601976931713	1.65271155640872e-09	1.70248953127613e-08
FRS3	1.21842434720137	2.77584091801192	65.1970726670836	1.6743295003973e-09	1.72367926226758e-08
AP3M1	-0.855176607913084	5.15587657301412	65.1803192998588	1.67643634132945e-09	1.7247688712452e-08
ELAC2	-0.668840721286831	6.20073963751889	65.1692135728012	1.67952428390484e-09	1.7268658746574e-08
SCYL2	-1.31613009564707	5.0751096141205	65.1320221055946	1.6909090300503e-09	1.73636999438781e-08
CIR1	0.798041379937118	5.76621843966491	65.1309396150985	1.69095645584776e-09	1.73636999438781e-08
YWHAQ	-0.943611703695808	8.03258791858099	65.1276194054871	1.69193429031893e-09	1.73636999438781e-08
GGT1	1.39307482201499	3.73126146261103	65.0799639468292	1.70775607143301e-09	1.75151449155683e-08
IDH3A	-0.60396217338206	5.73513395687648	65.0716257885361	1.70882059385369e-09	1.75151449155683e-08
PURA	-0.694810104213897	4.35375091485388	65.0446309013286	1.71744279123788e-09	1.75925599991621e-08
SAR1A	-0.632055006777835	6.10483786106098	65.0049994234328	1.72912158610027e-09	1.77011693919947e-08
SMIM22	0.966365656737868	5.72700726699937	64.9650872711255	1.7414662666448e-09	1.78164561894115e-08
MRPL35	-0.614298990338818	4.95821114040119	64.9581850865566	1.74379598483358e-09	1.7829203074268e-08
RP3-475N16.9	1.36360012053443	0.434092913350411	65.3746483821091	1.74671150481847e-09	1.78479198545146e-08
ZAN	2.97372644386732	-0.377993537226484	59.0893728401322	1.77114027230289e-09	1.80862995776877e-08
STIP1	-0.758437112586648	7.82603683262993	64.8573909893232	1.77501620906497e-09	1.81146350219155e-08
PSMD12	-0.76841102906001	5.92828934572397	64.849384965835	1.77755604607915e-09	1.81293084402035e-08
COG2	-0.565061158241881	4.81812086943269	64.8388280843193	1.7811018196832e-09	1.81542168746024e-08
S100A1	1.41673069223935	2.10553656794229	64.9038376207474	1.78453675959932e-09	1.81779654688349e-08
MSS51	1.48912816544974	1.57333090101704	64.8854471214445	1.78656456050263e-09	1.8187359891602e-08
RNF227	0.765732799381785	2.68776392433249	64.8176730879704	1.79069085177772e-09	1.82071411833787e-08
