genes	logFC	logCPM	F	PValue	FDR	sig
RABL6	0.252230324275007	7.34697072618514	7.00314700541565	0.00953028611861969	0.0154078554919794	Not Sig
NECTIN4	-0.599291792794815	5.52901635195852	7.00062514861752	0.00954279342121345	0.0154266461183944	Not Sig
ZADH2	-0.287893029407963	5.08034069527965	7.00032965178347	0.00954425118442746	0.015427572502229	Not Sig
ZNF22	-0.328879611817325	4.22227654358001	6.99970911432665	0.00954739868769721	0.0154312298003581	Not Sig
AKIRIN2	0.264902638584837	5.06727027052321	6.99790034680403	0.00955630026718662	0.0154441857330121	Not Sig
FAM111A	-0.417645150254442	5.42106349867311	6.99682703584422	0.00956162694265742	0.0154513623043333	Not Sig
CLPP	0.495101498136745	5.47274873590278	6.99650393442588	0.00956323011097194	0.0154525210039964	Not Sig
RNF111	0.516054593998459	4.014128775385	6.99577659271589	0.00956696034378788	0.015457116137772	Not Sig
USP33	0.35026878806548	5.15734000906197	6.98861803127208	0.00960249259092354	0.0155130874375139	Not Sig
TMEM196	-0.965808954876276	-1.64673673403829	6.87682287282731	0.00960991191454755	0.0155236353835924	Not Sig
RP11-661A12.8	-0.919025690002106	0.297577912081161	6.98766445912874	0.00961896869442297	0.0155368262405843	Not Sig
RP11-383A19.1	3.63396204671738	-1.66975368796313	6.93909788007845	0.00963122753173104	0.0155551862275008	Up
ZCRB1	-0.262640381375379	5.22798544469154	6.98243432032687	0.00963338331842828	0.015557227107497	Not Sig
ZNF488	1.12533887716299	-0.883072310144082	6.93661047810056	0.00964245589729452	0.0155696572447629	Not Sig
ZNF295-AS1	-1.91093542319309	4.1571315364865	6.9807883883765	0.00964336261093958	0.0155696572447629	Not Sig
SOD2-OT1	0.862667043858099	-0.512642051243027	6.98474143904811	0.00964435718054951	0.0155696572447629	Not Sig
CFAP46	-1.2825130398889	4.62067831602898	6.98010627476459	0.00964519143416261	0.0155696572447629	Not Sig
RP11-276H7.2	0.693272719754501	-0.211661047797162	6.98455704029155	0.00964554462754753	0.0155696572447629	Not Sig
C12orf45	0.332378844321823	4.18627889510334	6.9782947360134	0.00965420885214677	0.0155822004779466	Not Sig
STARD13	0.397750221256156	2.46879160548126	6.97609751242641	0.00966571484567221	0.0155993276704148	Not Sig
ZMYM1	0.53148803527381	2.57102617191232	6.9753227870707	0.00966955195665194	0.0156029549156964	Not Sig
IPMK	-0.500959389900037	3.68860071791567	6.97521004512171	0.00966975190812774	0.0156029549156964	Not Sig
TTYH3	-0.419891126408613	7.82895526037507	6.97163278426685	0.00968760124171083	0.0156303099974975	Not Sig
SHF	-0.545700330053553	1.28650645943112	6.97223995668308	0.009689721799592	0.0156322850163091	Not Sig
CSDE1	0.444689385358766	8.50442163150261	6.96937879159916	0.00969895617391347	0.0156457352230068	Not Sig
FBXO43	-0.823000078392005	0.260442617894688	6.96858884029049	0.00972040933427285	0.0156788916817177	Not Sig
VPS13D	0.270467185400545	5.36379415493614	6.96493231461627	0.00972140757044629	0.0156790515365744	Not Sig
LRRC42	0.394296643676348	4.9523263555659	6.96345388446544	0.00972890202526175	0.0156896877385105	Not Sig
ELMOD3	-0.389324794835088	4.22142059702259	6.96202728749899	0.00973618010850267	0.0156999730656621	Not Sig
PTPN21	0.534003417197529	3.76207653127426	6.96034279203537	0.00974477072454589	0.0157123728057911	Not Sig
RAPGEFL1	-0.695313570879132	4.00941162405358	6.95701933179021	0.00976160641615533	0.0157380633029694	Not Sig
RP11-501E24.9	2.70069628050963	-0.166993992093752	6.91025626302172	0.00977688006889209	0.0157612308996339	Up
WASH5P	-0.628768671954695	4.81340743576919	6.95006124021888	0.00979689469599595	0.01579203639386	Not Sig
IP6K1	0.362246502274671	5.71981979595398	6.94643846896656	0.00981531916315382	0.0158202731830184	Not Sig
TMEM230	0.239151398718279	5.9945601046884	6.94616863157403	0.00981669506644548	0.0158210285183619	Not Sig
EIF1B	0.335518084925073	4.69206619600545	6.94406905838041	0.00982745012088308	0.0158363150712771	Not Sig
RP11-158L12.4	-0.705065166338877	1.13914114893457	6.94484108063419	0.00982799642742059	0.0158363150712771	Not Sig
MLLT6	-0.396753162475665	6.98347289400768	6.94118639083924	0.00984216123687563	0.0158576741798611	Not Sig
GNA15	0.69852535705987	3.59918252831004	6.93942658943516	0.00985216986095005	0.0158723335213643	Not Sig
JCAD	-0.667173895780819	2.8582652891616	6.93629352316837	0.00986782047790208	0.0158960788446796	Not Sig
NATD1	-0.664474860100669	3.25672216758451	6.9325783345267	0.00988665361684927	0.0159249460346035	Not Sig
DNAH10	-1.81865094393471	4.86794676152201	6.93224099696616	0.00988854021641311	0.0159254872258981	Not Sig
DAZAP2	0.45337152733466	7.50534929932674	6.9320938807103	0.00988881613040629	0.0159254872258981	Not Sig
MT1X	-1.3412579151958	4.13203106501007	6.92741919297955	0.009913085209465	0.015963097228059	Not Sig
VWA3B	-1.40366845868367	5.16284230210828	6.92671948507955	0.00991664357624389	0.0159673527869382	Not Sig
NBPF9	-0.352369410487406	4.90012378086225	6.92480727941544	0.00992640361577398	0.0159815923046687	Not Sig
FAM110A	-0.473052037685949	4.2674252507128	6.92133314836787	0.00994441134673532	0.0160085544042376	Not Sig
RP11-18H7.1	-0.664699452731806	0.52586942406332	6.92301254727272	0.00994498622898873	0.0160085544042376	Not Sig
TMED4	-0.324236396290886	6.4457985871805	6.92028850659305	0.00994973655867458	0.0160147227349241	Not Sig
PLEKHM1P1	-0.469213988069783	4.14710586639334	6.91519898013337	0.00997622034696635	0.0160558680581817	Not Sig
HSDL1	-0.243860925574016	4.83857039665291	6.90899086679884	0.0100084200810326	0.0161062042610785	Not Sig
ZNF740	-0.237546782140713	5.01519994233866	6.90269350288563	0.0100412769991628	0.0161575886602751	Not Sig
NCOA3	0.382714176650958	5.32037986209572	6.89792421657826	0.0100662373878333	0.0161962583104851	Not Sig
APBA1	-0.914010970543716	0.304236273080477	6.89562280615029	0.0100691883849748	0.0161995116760946	Not Sig
RMND1	-0.309489917122314	4.08084927998272	6.8959093065421	0.0100768908035127	0.0162104079180493	Not Sig
NDUFB5	0.464023182038238	5.22485777685124	6.89421653781364	0.0100856802192089	0.0162230506099589	Not Sig
RGL1	-0.384957526449899	3.62564489364473	6.88968075408171	0.0101096775791272	0.0162601510445323	Not Sig
CD81	-0.365199779952111	8.70536452121071	6.8875440910118	0.010120767457891	0.0162764864825882	Not Sig
TIPARP	0.589692338699034	4.07111398490542	6.88534989968897	0.0101324421485436	0.0162937593310866	Not Sig
VRK2	0.316815313364503	3.85756406061913	6.88240130406704	0.0101480407039102	0.016317338293664	Not Sig
BIK	0.523705167173366	4.14451332125274	6.88150620489561	0.0101527931488899	0.0163234747308078	Not Sig
GLIS3	0.543702840573434	5.08481737600893	6.87978026537601	0.0101617950311105	0.0163364415739379	Not Sig
ASAP2	-0.401361742383029	6.10585493887983	6.87923353691385	0.0101646638693772	0.0163395472487278	Not Sig
AHSA1	0.468782447979054	7.05947192300079	6.87717704031107	0.0101755547529027	0.0163555464818064	Not Sig
RP13-585F24.1	-1.07938273521839	-0.409487891830469	6.84257905565838	0.0102258887769616	0.0164349353449453	Not Sig
SQLE	0.429932760806735	7.17977438757391	6.86564836609999	0.0102368442618715	0.016451026655471	Not Sig
RP11-803J6.1	-1.21972966597859	2.48188999840687	6.86402604470414	0.0102465399372429	0.0164647995607481	Not Sig
AC073257.2	-1.0496351799931	-0.851408603121221	6.83822812228078	0.0102473029953434	0.0164647995607481	Not Sig
RSAD2	1.16298433339597	3.90930765597745	6.86288618922713	0.0102484904020128	0.0164651903105123	Not Sig
RP11-351I21.11	-1.22225648544367	-0.783623771875342	6.84025547096604	0.0102526477482755	0.0164703520437059	Not Sig
ELP3	-0.479576521666887	5.73189896420218	6.86106717780455	0.0102613105432114	0.016482749931146	Not Sig
TGOLN2	0.513958163270686	7.34310350202954	6.85832306344661	0.0102759877742418	0.0165045297885079	Not Sig
KIF4A	0.607464257114306	4.6842751876002	6.85819084284718	0.0102767624982004	0.0165045297885079	Not Sig
LMO3	-0.891461783485676	2.98569131242626	6.85746531758361	0.0102846341181051	0.0165156505895125	Not Sig
BAZ2B	-0.398362743383157	4.6603929890355	6.85634327269766	0.0102866384564142	0.0165173481954834	Not Sig
VDR	0.416443575852043	5.1335800895413	6.85116831459635	0.0103143910337751	0.0165603858619805	Not Sig
GPRC5C	-0.514364200730525	7.64517683356325	6.85024665775057	0.0103193258059683	0.0165667835945935	Not Sig
RP11-400F19.19	-0.959977949757875	-0.606119753972649	6.85663129892255	0.0103222401006887	0.0165699367463692	Not Sig
PAFAH1B3	-0.396945528244006	5.54217001066044	6.84524224811657	0.0103462794802661	0.0166069975678276	Not Sig
ACO1	0.446945507165278	4.89185382692182	6.84026630565	0.0103731791174113	0.0166486421950684	Not Sig
AMN1	-0.414998295505941	4.36623700606756	6.83792067294657	0.0103859104828788	0.0166675415976845	Not Sig
BCKDK	-0.516187989928142	5.77551054148031	6.83612711438737	0.01039555363119	0.016681481938041	Not Sig
SIK2	0.3281791543019	5.48165986063247	6.83516944137454	0.0104007486144469	0.0166882825118444	Not Sig
STAG3L1	-0.599198224466588	2.87754375602359	6.83330083774732	0.0104112447163994	0.0167035868400564	Not Sig
bP-21264C1.1	-1.36884007554433	-0.621816345264867	6.76381476715554	0.0104218796624634	0.0167182030662363	Not Sig
SUGT1P4-STRA6LP-CCDC180	-1.40174151615732	4.43467964361312	6.83124095166371	0.0104222723668457	0.0167182030662363	Not Sig
ADNP	0.226960066368974	6.38735340779207	6.82982110031969	0.0104297853258135	0.0167287156467564	Not Sig
GAREM2	-0.934781621030141	-0.34447819006107	6.83106098764748	0.0104494793441073	0.0167587621449962	Not Sig
RP11-787I22.3	-1.25259101499438	-0.797266582825648	6.78582320219134	0.010469422676358	0.0167892029271962	Not Sig
WNT10A	-1.00037704413482	3.9363470207749	6.8199194571001	0.0104841027406572	0.0168111984911798	Not Sig
RP1-39G22.7	-0.463635180106748	2.10972506055787	6.81922621157362	0.010488330509288	0.0168164313553663	Not Sig
RP11-481J2.3	0.697221088480212	-0.433101048330557	6.82253712248352	0.0105028607493179	0.0168381801734491	Not Sig
HNRNPUL2-BSCL2	1.36707994959834	6.01728433525488	6.81619445167035	0.0105041793628667	0.0168387460681807	Not Sig
CAPNS1	-0.289427844408551	8.99817253033581	6.81521688130172	0.010509517317198	0.0168457544790237	Not Sig
LINC02577	-0.859471747659584	2.23674296256184	6.81451113764695	0.0105175765231245	0.0168571231075593	Not Sig
CSPG5	0.767138465334696	1.44575726480087	6.81154706577736	0.0105345515325842	0.0168827782028492	Not Sig
FHOD3	-1.30173485333224	2.51345876746432	6.80851813431331	0.0105491805848516	0.0169046692739058	Not Sig
H3P16	-0.753196330337263	1.23951694764476	6.80631916651135	0.010561611138297	0.0169215623918956	Not Sig
CTBP1	-0.260528262804218	7.54578635280873	6.80572816262728	0.0105616633256905	0.0169215623918956	Not Sig
CTXND1	-1.86961929910656	-0.904566570449489	6.7048707268208	0.0105897118196131	0.0169636459554282	Not Sig
AVPR1A	1.27235917483887	-0.0969621190654378	6.78622380906854	0.0105898755517142	0.0169636459554282	Not Sig
SPTB	-0.609077702247524	0.694975188376856	6.7992030698883	0.0106077477053894	0.0169907141073372	Not Sig
PLBD2	0.297408147485971	6.03407082190235	6.79712942419885	0.0106091537799175	0.016991405548696	Not Sig
FMO4	-0.687578177868826	0.211805884282396	6.79639289669769	0.0106290741116547	0.0170217461988277	Not Sig
MCUB	0.472614481803038	3.22087508070051	6.79263023363934	0.0106343972132961	0.0170287069426499	Not Sig
PSMC1P1	2.1218963010697	2.90250023644145	6.79204777308312	0.0106388023263253	0.0170341965812562	Up
RP11-240L7.5	-1.35415242944812	-0.305375493373983	6.78642971044398	0.0106421337224108	0.0170372567442647	Not Sig
TLCD4-RWDD3	1.49997989103309	-0.928752245816102	6.76049247789885	0.0106426676061059	0.0170372567442647	Not Sig
NRTN	-1.10364731536619	4.14611988618366	6.79056377000273	0.0106458031141227	0.017040711832575	Not Sig
SOX5	0.584630203996395	2.7818048873303	6.78445361991414	0.0106800344327463	0.0170939367084195	Not Sig
HRK	-1.20877044813552	0.204489997892326	6.77232896773421	0.0106859305040188	0.0171018039766043	Not Sig
COQ7-DT	-1.54464536984444	-1.33091002478215	6.72377344737215	0.0106885911195262	0.0171039498953213	Not Sig
CYP4F12	1.27891136668076	-0.895693991777212	6.7338600399472	0.0106892330519103	0.0171039498953213	Not Sig
ANP32E	0.397985548403282	5.526429569068	6.78229587685396	0.0106916033874208	0.0171061730314565	Not Sig
SMPDL3B	-0.426341315680039	4.77908274251967	6.77443197205644	0.010735620397933	0.017174760822555	Not Sig
PLA2R1	-0.641991553368225	2.15654061665353	6.77448537085767	0.0107364415487253	0.017174760822555	Not Sig
PPWD1	-0.396392811328845	4.26191995777785	6.7733360788868	0.0107418053113364	0.0171815579212511	Not Sig
FHL3	-0.646690067062619	3.00145998778542	6.77322326490086	0.010742661200562	0.0171815579212511	Not Sig
CNN2	0.33601087272325	8.4525580445237	6.77094279059823	0.0107551513982526	0.0171999569041388	Not Sig
ZNF317	0.26208588768283	4.97462772187257	6.76819874626274	0.0107705963852378	0.0172230774659126	Not Sig
TM7SF2	-0.336346282106993	6.17165208332849	6.76715802408759	0.0107764276981822	0.0172308221346874	Not Sig
GMPR	-0.551882823323675	5.03065571601444	6.76600321634828	0.0107829551543499	0.0172385577433641	Not Sig
PAN3-AS1	-0.872744773396161	-0.435312416034692	6.77047919925947	0.01078324279531	0.0172385577433641	Not Sig
EEF1A1P6	0.947081896859711	3.7263735370423	6.76525891296569	0.0107879777763061	0.0172445463803488	Not Sig
SLC44A3-AS1	-0.677209824280833	2.48149408183561	6.76016457051382	0.010816534138799	0.0172886088278989	Not Sig
LPIN1	0.473523605212771	5.20171103602953	6.75982623059102	0.0108177815017586	0.017289017856078	Not Sig
TAPT1	0.348778800490617	3.89841668482581	6.75963755327224	0.0108189513756583	0.0172893029773395	Not Sig
ULK3	-0.410173372109962	5.10798538567813	6.753476457411	0.0108537041985862	0.0173432506015712	Not Sig
RP5-931K24.3	1.07815919889381	1.61449326086858	6.75251036149017	0.010864219580843	0.0173584626214715	Not Sig
CHCHD1	0.329577729128206	5.14753772700613	6.74957658227881	0.0108758368372381	0.0173754322279211	Not Sig
IFT88	-0.517577603003589	5.05149346740532	6.74804806360791	0.0108845397380258	0.0173877431249261	Not Sig
TRAPPC14	0.60179656501959	4.43782796180178	6.74602674737519	0.0108960898706901	0.0174045997220019	Not Sig
PCF11-AS1	-1.21743134019739	-0.172884083027034	6.74956939737686	0.010904207352971	0.0174159706742176	Not Sig
RPL12P8	-0.657458983791731	2.76028928509409	6.74141478924966	0.0109227854104431	0.0174440454242428	Not Sig
MADD	0.258750588063389	5.10765258732636	6.73829645853508	0.0109401337085547	0.0174701512463165	Not Sig
RP4-773N10.4	-0.363594152333537	3.06788109637544	6.73601984104496	0.0109534370182782	0.0174883315778496	Not Sig
REEP4	-0.384494091414016	5.35838970498113	6.7359521243512	0.0109535243430023	0.0174883315778496	Not Sig
CDS2	0.226172611033648	5.31472709996832	6.72955028872074	0.0109902346709552	0.0175453366467194	Not Sig
PDZD11	-0.354732904109774	5.09552353826746	6.72852374118725	0.0109961316450995	0.0175531438692095	Not Sig
RP11-70C1.3	1.82315869206623	1.22316776915994	6.7176002768871	0.0109990019321266	0.0175561185988488	Not Sig
YTHDC1	-0.263787288455757	5.9833761937838	6.72705391894552	0.0110045744185859	0.0175634055199799	Not Sig
NDUFAF3	-0.434948194908041	5.58914184588282	6.72163682846639	0.0110357778199275	0.0176115945478077	Not Sig
COX16	0.297147079240553	5.1597891372205	6.72099422760423	0.0110394889599285	0.0176159048758449	Not Sig
FASN	0.584312507139655	9.37353783969876	6.71902809909333	0.0110508337672372	0.0176315337715632	Not Sig
RAB8B	0.451943050322761	2.84223089209757	6.71901868092571	0.0110513054319983	0.0176315337715632	Not Sig
EIF4A1P2	0.672010623145048	0.418229446161907	6.72199898591869	0.0110550526674771	0.0176358986749122	Not Sig
RP11-671J11.5	-1.91855948257006	2.80181948760915	6.71009379639479	0.0110567824275413	0.0176361238112386	Not Sig
DCHS1	-0.782753818178256	-0.129978911347867	6.70050063915377	0.0110572165172767	0.0176361238112386	Not Sig
FAM90A25P	-1.15773953521814	-0.381931356680021	6.70859158805424	0.0110641189213287	0.0176455190918355	Not Sig
CRTAC1	1.19683274282928	-1.07844614619602	6.68328162790294	0.0110757979770964	0.0176625299610981	Not Sig
LINC02193	-0.942135121532942	0.59620020333156	6.71225028493703	0.0110999597784701	0.0176994420827507	Not Sig
PHLDA1	0.740468690743159	7.28113979167971	6.70333561703112	0.0111418734373539	0.0177646510926742	Not Sig
ZNF777	0.38063337374558	4.01758338153811	6.70236162480183	0.0111476651408248	0.0177718386010111	Not Sig
PLB1	-0.885832443837245	0.320198986609159	6.68657267670708	0.0111484196843939	0.0177718386010111	Not Sig
MAGEF1	0.202399115917821	6.14877869877922	6.70177490563825	0.0111509714825441	0.017773338209572	Not Sig
PC	0.364329008553916	4.01081390381955	6.70172434932414	0.0111513988617346	0.017773338209572	Not Sig
RBSN	0.306415760932527	4.36558094772495	6.70053030392074	0.0111583088679965	0.017782726196319	Not Sig
RP11-475C16.1	-1.28589128436233	-0.692914983264264	6.63627253053607	0.0111741397020534	0.0178063280749709	Not Sig
TSSC2	-1.19444207856581	-1.04736032897801	6.68592513847063	0.0111798377697095	0.0178136523794552	Not Sig
HLCS	0.325669996047011	4.37470767489361	6.69668291679454	0.0111807790625724	0.0178136523794552	Not Sig
FAM27C	-0.524990995309642	3.63108084164947	6.69552419665141	0.0111877089699803	0.0178230649569265	Not Sig
CERT1	0.555905837291745	5.87749366779007	6.69451366721219	0.0111934004928585	0.0178298498894996	Not Sig
TUBB2B	0.759375614026103	2.49637258299594	6.69487520375053	0.0111940128793578	0.0178298498894996	Not Sig
FHL2	0.559326927169195	4.79452034428315	6.69317283108542	0.011201303075427	0.0178398322247965	Not Sig
ITPKC	0.364337776154033	5.16902370915247	6.69228677840746	0.0112064590994069	0.0178464140434207	Not Sig
DIABLO	0.247175797177002	5.72184665509585	6.69183268410241	0.0112091074040033	0.0178490014529275	Not Sig
RUNDC3B	-1.93608884189972	-1.34609399567672	6.60943493067447	0.0112151281885381	0.017856958121962	Not Sig
CH507-528H12.1	-0.98672960152417	4.32822756117237	6.68920414290109	0.011224620909328	0.0178704409218353	Not Sig
NFYC-AS1	-0.820827713296324	-0.117846669237157	6.69084443494924	0.0112339237137271	0.0178836189264171	Not Sig
NDUFAF5	0.478439349845272	2.96355505980076	6.68743175452233	0.011235280097289	0.0178841455350549	Not Sig
AKR1C2	0.88262146234623	0.576675471996416	6.68660543661903	0.0112610137472309	0.0179234718623779	Not Sig
ZCCHC4	0.305221282393347	2.59481000608058	6.68244482364184	0.0112647752149021	0.017927822414663	Not Sig
RELB	0.520176255720986	5.50322415184829	6.67937969337867	0.0112823756237361	0.0179541947551297	Not Sig
MUC16	-0.562179633061699	9.15054907407096	6.67675510075959	0.0112978715553637	0.0179772136310277	Not Sig
SCUBE2	-1.67253185381248	2.01630417812417	6.67046495635387	0.0113395519972283	0.0180418893912106	Not Sig
PXMP4	0.401187310802386	2.97092085674049	6.66806405887916	0.011349730057742	0.0180564357948094	Not Sig
ARID3B	-0.362298314181302	3.44093087371905	6.66481949472452	0.0113688564387515	0.0180852142473043	Not Sig
NAT10	0.299102839299413	5.44860503684145	6.66196366641538	0.0113856755826014	0.0181103175051904	Not Sig
LINC01764	0.756007239980377	-0.580332128752821	6.66564253555196	0.0113910796833641	0.0181172608097869	Not Sig
TMEM191A	-0.479759131397028	2.93262882573141	6.65565364965126	0.011423701053631	0.0181663553935926	Not Sig
CLIP2	-0.566512460808235	3.66914728216565	6.65557417353026	0.011424031038315	0.0181663553935926	Not Sig
GCSHP5	1.49233741908884	1.65474165955731	6.65576221344973	0.0114296402182444	0.0181736177738439	Not Sig
RNF25	0.381025691069808	4.3625494717224	6.65364837542612	0.0114354115062963	0.0181811365651709	Not Sig
ZNF660	-0.902882078689913	0.636849945725112	6.6540530871281	0.0114442953322448	0.0181936021518539	Not Sig
RP11-799D4.4	-0.638199974307362	1.11238363978864	6.652469359649	0.0114458599700848	0.0181944308257374	Not Sig
NAIPP2	-1.41432900627799	0.40558253203816	6.63572139019133	0.0114641366387122	0.0182218225053199	Not Sig
KRTAP5-AS1	0.838914182859395	-0.715954707444073	6.62752506836332	0.0114943149808655	0.0182681247390023	Not Sig
NAMPTP1	1.03440750341048	1.91003468330482	6.64327395136775	0.0114995625865105	0.0182747992694405	Not Sig
RSPH1	-1.13850785924937	7.55159096731837	6.63628487256825	0.0115397860490402	0.0183370502208094	Not Sig
C9orf85	0.315027733856794	2.93303839866994	6.63091667238801	0.0115726679188022	0.0183876248900294	Not Sig
RP11-977G19.11	0.755337881273029	-0.259652616009795	6.63412770209147	0.0115793014142772	0.0183963790502699	Not Sig
HMGB2	-0.552952960094849	6.94677739444322	6.62959602359857	0.0115802874661551	0.0183963790502699	Not Sig
MCAT	0.408697288878845	5.07840928000095	6.62771499932156	0.0115917195860782	0.0184122617333529	Not Sig
SHC3	-0.645241870608317	0.588159960591958	6.62948520977798	0.0115928485871046	0.0184122617333529	Not Sig
NUP62CL	-0.737741416899576	2.87931685128773	6.62751049580548	0.0115934530239829	0.0184122617333529	Not Sig
MEP1A	1.25885197219443	-1.22519583364214	6.57091085118911	0.011608615101475	0.0184346626117404	Not Sig
NCOR1	0.302990436675282	6.30633258183312	6.62252592102321	0.0116232607559592	0.0184562393974154	Not Sig
RPL27A	-0.447316856493124	10.2937180812477	6.61734705005682	0.0116548415233058	0.0185047005812079	Not Sig
NAGK	0.292227565288584	5.7201238366687	6.61436391109996	0.0116730776100256	0.0185319671671182	Not Sig
ADAM19	-1.06223630810899	0.0472339203658125	6.57541537197247	0.0116922116182438	0.0185606541828798	Not Sig
RP11-467J12.4	-0.736484892711745	7.12179196995193	6.61026540135379	0.011698173956951	0.0185684286784373	Not Sig
ZNF169	-0.628917605647756	0.956172393683524	6.60920161892349	0.011710328890864	0.0185860303266484	Not Sig
GJA4	-1.36753454414526	1.65162972840233	6.58012140937557	0.0117234620041384	0.0186051811456285	Not Sig
CRYBG2	0.640589523617267	4.64229677301587	6.60463675523282	0.0117327956316581	0.0186182992287609	Not Sig
SDHC	0.394609450889983	6.11516701193649	6.60439083074857	0.0117342492609468	0.0186189116116824	Not Sig
SPA17	-0.841611743596041	5.87368579530878	6.60408227140668	0.0117361584313184	0.0186202466313648	Not Sig
ADAM10	0.369000771128959	6.29994523730641	6.6014424448745	0.0117523980467383	0.0186443156058063	Not Sig
SPCS2	0.400843829122528	6.0466000039676	6.5957807329753	0.0117873312497236	0.0186980335061111	Not Sig
ZNF445	-0.331596665639513	4.68490744295559	6.59462911950438	0.011794493036478	0.0187076923385577	Not Sig
SH3GL1	-0.486716436870747	7.40300981313836	6.59058436719959	0.0118194865486249	0.0187456304170005	Not Sig
ZNF763	-0.877274136299895	0.268350336010096	6.59235650365585	0.0118256052668988	0.0187536290145672	Not Sig
HIVEP2	-0.335867238628897	5.36742499881692	6.58900531071419	0.0118292807784688	0.0187577519518904	Not Sig
RP5-1136G13.2	0.526828362568182	0.402330368743057	6.59009271046151	0.0118350308140508	0.0187651634238423	Not Sig
ZNF559-ZNF177	-1.4892219994936	0.140278550767705	6.58700743171027	0.0118635691916682	0.0188087025697164	Not Sig
MED29	0.315738819111	5.36175866672109	6.57821986973116	0.0118963790192625	0.0188590052125363	Not Sig
RP11-465B22.3	-0.792821680742167	3.24002113521898	6.57299854107749	0.0119293917927043	0.0189096204055247	Not Sig
SARAF	0.592729307656084	7.11129690260281	6.57257746058588	0.011931632932174	0.0189114538330531	Not Sig
ADGRB2	-1.11113839998497	2.89534914009233	6.57036470169659	0.0119460330778622	0.0189316634205551	Not Sig
KTN1	0.350900514352936	7.34341362681531	6.57019482946494	0.0119465548961915	0.0189316634205551	Not Sig
SSR4	-0.474594612945381	7.50860184216189	6.56998975668364	0.0119478400606863	0.0189319795527712	Not Sig
BAALC	-1.02142782830726	0.622467164182673	6.52756612079814	0.0119627738362758	0.0189539206030326	Not Sig
RNASEL	0.487622501842672	3.13142727480914	6.56506007092001	0.0119791291455231	0.0189781097519426	Not Sig
SLX1A-SULT1A3	-0.71108773824319	3.7585813863542	6.56421494199061	0.0119842750847738	0.0189845375116539	Not Sig
HMGB1P1	-0.831172633626406	-0.893005639567043	6.54867572940401	0.0119927465685216	0.0189962316887891	Not Sig
RP11-622I12.1	-0.415075751336275	1.68350968753724	6.5604886905597	0.0120089678039238	0.0190201980531174	Not Sig
DTNBP1	0.358390474326718	3.58602296893409	6.55875195812079	0.0120186901306417	0.0190338678138343	Not Sig
TCEAL3	-0.390853360970173	4.13087962840052	6.55476801813107	0.0120437510097195	0.0190718243831718	Not Sig
MED4-AS1	-1.50227147122974	-0.976985949034553	6.4685268986935	0.0120510437523224	0.0190816399666756	Not Sig
NR3C2	0.615893277571453	2.45096964633233	6.55106554442095	0.0120685043679726	0.0191075521308068	Not Sig
CENPM	-0.577532072580176	4.07013119686935	6.55047277759468	0.0120709457936437	0.0191096825010948	Not Sig
STPG4	-0.842400333906926	-0.998441860329552	6.49524175638794	0.0120892328667049	0.0191368956726216	Not Sig
GAB2	0.44297938556037	3.77606505227467	6.54314017547348	0.0121175503593797	0.0191799803183138	Not Sig
ZNF503-AS2	0.451948556913743	2.66987684576978	6.54276556092809	0.0121202755539126	0.0191825526510371	Not Sig
SNHG18	-1.70047015902622	-1.39076208621309	6.51938563710659	0.0121252886032536	0.0191887451369032	Not Sig
PLAC4	-1.75072656515642	1.23608570684125	6.53592403794572	0.0121608471858863	0.0192432716177392	Not Sig
MACC1	0.531661942941317	6.05703647369355	6.533316274178	0.0121800308665197	0.0192718789810698	Not Sig
EEF1B2P6	-1.07661058961003	0.0506523329034305	6.5259743338165	0.0122214162638596	0.0193356066783872	Not Sig
GLMN	0.594927165705239	2.70514611072293	6.52481309872305	0.0122350901460856	0.0193554841665101	Not Sig
INPP5F	0.290406881635214	3.83331106540147	6.52417533283132	0.0122387735946328	0.0193595549658206	Not Sig
SLC7A9	-1.20586523925904	-1.06145776754815	6.48468164885337	0.0122447703194641	0.0193672838848811	Not Sig
RSBN1L	0.314091078364395	3.63940290719518	6.52286795546348	0.0122472121138924	0.0193693891567256	Not Sig
TMEM229B	-1.01225061772306	1.973312805632	6.52322377044972	0.0122501707639089	0.0193723113975735	Not Sig
COPG1	-0.272382838314827	7.57536281042137	6.52119921274697	0.0122577733222809	0.0193825762780136	Not Sig
ERLIN2	0.326529511131225	6.1089794231309	6.52018641720293	0.0122642974913009	0.0193911342509117	Not Sig
RP11-419I17.1	-1.43640617256137	2.6442625570266	6.51966815317035	0.0122710653434573	0.0194000759255855	Not Sig
RP3-508I15.21	-1.00023124493816	1.32991583199878	6.51923044789478	0.0122777183505908	0.0194088344300246	Not Sig
EXT1	0.260794183310473	6.04236367162922	6.51445897645166	0.0123012482676106	0.0194442682460654	Not Sig
CCDC7	-0.687756595066064	0.41498995801295	6.51558780517289	0.0123078247456832	0.0194529002007816	Not Sig
RP11-24I5.1	1.78293848138416	-0.222005563985626	6.48884660821247	0.0123099997207016	0.0194545745087543	Not Sig
UQCR11	0.474805555212649	6.2705907974649	6.51074863313984	0.0123252464341266	0.0194769050582964	Not Sig
CKB	-0.604718284899676	7.8246364847464	6.5097447102577	0.0123317477004987	0.0194854128670983	Not Sig
PLAC8	-1.18396719911217	3.4340879679508	6.50622063445149	0.0123529145906721	0.0195170902085839	Not Sig
FAM200A	0.393368461158913	2.73329918644668	6.50510752667496	0.0123622956101628	0.0195301423129208	Not Sig
