genes	logFC	logCPM	F	PValue	FDR
BIRC3	-0.34879027311901	6.44161384029121	2.21451902671821	0.145681086697776	0.19445026833794
AP1S2	-0.233510003516891	6.35192733054448	2.21345986450738	0.145774293127022	0.194558891467844
RGL1	0.172269277569132	3.62652405857376	2.21322316558189	0.145795973005513	0.19457204120335
CHCHD2	-0.197844141965606	8.13862628994633	2.212906930635	0.145823114198803	0.194592476612955
EMD	-0.124837782745811	5.80010607547801	2.2107500554861	0.146013765850854	0.194831086220489
RPS2	-0.156090358122908	11.2342912965873	2.20846294395166	0.146216231913827	0.195085420212034
FRMD4A	0.20878170977038	3.56068553171095	2.20832067438359	0.146229852018433	0.19508777029886
LINC00888	-0.217954044690546	2.15685289001689	2.20651459168209	0.146392786838121	0.195289307190556
ITM2C	0.216306033107066	8.84820912237653	2.2044054469364	0.146576246065335	0.195502986862398
SLC25A26	-0.201440344567396	2.91762490778246	2.20434135622014	0.146583544483363	0.195502986862398
ZBTB44	-0.154415565980481	5.07080254894124	2.20426686104718	0.146588617284523	0.195502986862398
ZNF75D	0.133159738346173	3.74987473181088	2.20205844327019	0.146785598525964	0.195749828254752
LPCAT3	-0.11041305424732	4.81637304256374	2.2015296477998	0.146832143270869	0.195796027312075
BEND7	-0.133850526067712	3.6965402363177	2.20121105699983	0.14686107964991	0.195818740583617
PTBP2	0.212103791641709	2.89122498407992	2.19864914037634	0.147090439889529	0.196108665744601
ASB7	-0.100900332705928	3.90737000361863	2.19776948008914	0.147167830111729	0.196195945961755
TCEA1P2	-0.8071650463193	-0.715200126107855	2.19919889308037	0.147202633487212	0.196226442224952
EXOSC1	0.149896764768747	4.51044476789412	2.19674141975235	0.147259302438559	0.196286078789234
FAM120B	-0.121190494397991	5.12729221147607	2.19560859028724	0.147360391929621	0.196404910283901
DCTN3	0.124264576351041	5.60416730433685	2.19479141158872	0.14743344770634	0.196486361650762
ABI2	0.118665530199113	5.70635088819826	2.19403295764922	0.147501322315779	0.196560895376013
RPS28	0.168396732779935	8.50499640144988	2.19386175102097	0.147516637820792	0.196561641395529
HLA-DPB1	-0.716711235647141	0.0282002544663564	2.17355835380001	0.147525778755735	0.196561641395529
TXNDC17	-0.170018637152282	5.34839807843022	2.19343062904101	0.147555302254455	0.196585056477813
HEXIM1	-0.121027421784274	7.17601834045359	2.19288626159972	0.147603999821404	0.196628063603063
PDZD2	-0.470368464193323	1.44224994830917	2.19341401697967	0.147611487781765	0.196628063603063
FGFRL1	0.139934915395277	6.93884759009943	2.19218288224893	0.147667030276706	0.19668612380229
CTNND1	-0.0886380373686082	8.25019330636465	2.19170327443436	0.147710023818738	0.196727461289027
HLA-L	0.466383126503724	2.26142113540266	2.19092817211132	0.147763627248206	0.196782921708107
TICAM2	-1.00433546808206	0.282441519617826	2.19113337105797	0.147841232679414	0.19687033501773
ARPC4-TTLL3	-0.43064164930494	1.22874943898802	2.18959556344924	0.147935431290397	0.196979828422365
NIT2	0.12805611346632	5.22719750269224	2.18747922315705	0.148089373428215	0.19716884770699
DMC1	-0.391099127370156	0.314652661793732	2.1841463970962	0.148247177356835	0.197362977639985
CDC34	0.129618369740761	6.0092119529446	2.1848992637311	0.148321575865941	0.197446046655657
TUBA1A	0.367730910905922	8.28976276411166	2.18440975536054	0.148365681569166	0.197488779633818
THNSL1	-0.195308155382932	3.17998119567215	2.18404439773927	0.148399883644387	0.197518324096587
RP11-517I3.2	0.29707578623947	0.575270087280673	2.18122975154335	0.148703614259619	0.197906573754955
EDN2	-0.439086672183908	3.63440310115772	2.18034768831666	0.148738020695877	0.197929632341171
EIF3E	-0.10245351966318	8.1401526993855	2.18007872297463	0.148756639669108	0.197929632341171
CACHD1	0.17522187665565	5.17142433008164	2.18007471441505	0.148757034482173	0.197929632341171
NQO1	0.253921035437919	6.34442160965351	2.17935913054097	0.148821731838307	0.197999701615204
HMGN2P46	0.555578745271108	-0.260222318718656	2.17698197291023	0.148866152953232	0.198042785236423
SUSD6	-0.186385020282731	5.91324853295201	2.17863399674409	0.148887330044618	0.198054941907012
NEK1	-0.242158472739744	3.82239805380432	2.17676007850193	0.149057675254467	0.198265509024194
LINC02223	-0.439328039993771	1.29254140430815	2.17583453346093	0.149118281912515	0.198325540213027
SIX1	0.309616023684814	1.76001399418438	2.17727304950015	0.149126918268503	0.198325540213027
AEBP1	0.421153125743634	-0.411234211754341	2.17495318380978	0.149339337482042	0.198591984553963
DUOXA1	0.413422895610916	0.745299420221915	2.15998454208081	0.149404675994207	0.198662813189517
UFSP1	-0.324655774595769	0.297967198425049	2.17190651666287	0.149576825480967	0.198875645032521
SYAP1	0.110860440973029	7.17985295638788	2.1688996237423	0.149771370848236	0.199118217377108
GEMIN8P4	0.285956240496563	-0.0837151164102532	2.16957256017594	0.149807958309599	0.199150765426361
ZNF175	0.168992090260781	2.71096750782935	2.16787321159031	0.149866748790107	0.199212821941342
NRAV	0.183029657814446	5.78941849407737	2.16766217865573	0.149884201015271	0.199219923317623
MIDN	-0.111280019595105	7.57475266733672	2.16549919464307	0.150081639436817	0.199466234478517
PCSK9	-0.314258643495137	6.24223382741498	2.16379500423358	0.150237426715971	0.19965715380115
