genes	logFC	logCPM	F	PValue	FDR	sig
VAV3	1.11964236199863	6.0847658946487	19.6599993876948	2.49334629844213e-05	0.00359330353324247	Not Sig
LRRFIP2	-0.686050648402518	5.04765276760987	19.3989292436602	2.792205084796e-05	0.00395237618702067	Not Sig
CREB5	-1.50655036722691	2.62960828788357	19.3971277558441	2.79590564144834e-05	0.00395237618702067	Not Sig
CTD-2366F13.1	1.29265232104491	0.911384802158526	19.3925918938688	2.81049803412412e-05	0.00395237618702067	Not Sig
ITGB8	-1.33830879383747	7.66552266641308	19.3616047059436	2.83778314318763e-05	0.00395882099607247	Not Sig
TLNRD1	-0.762338349810394	5.43544678037175	19.2037638701397	3.03940242628028e-05	0.00413791680599515	Not Sig
PDE4D	-1.14483379417547	2.01302727886981	19.1969835641444	3.04999991975671e-05	0.00413791680599515	Not Sig
SRXN1	-1.16928157190511	4.78232551803889	19.182992551737	3.06706922577963e-05	0.00413791680599515	Not Sig
SMNDC1	-0.770221536091333	4.49586771900603	19.1699674821621	3.08447996022186e-05	0.00413791680599515	Not Sig
GATA6	-1.33548346907065	2.46801980149998	19.1707993726961	3.08481009736994e-05	0.00413791680599515	Not Sig
